n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
158,158.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,40.0,-199.88943671132404,11.963835853492505,358.14791773106,166.60370024674722,2.0
159,159.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.8,0.7,0.7,50.0,-125.42457698962566,11.963835853492505,265.3094830146775,243.80328611826266,8.0
160,160.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.7,1.0,40.0,-208.83831978048687,9.84818598880357,355.4335471638249,225.12842322083344,10.0
161,161.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,0.8,40.0,-209.73281961009604,5.122807641358256,339.87783773105997,87.80399428975662,6.0
162,162.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,30.0,-186.95274473664026,0.48617512011684705,286.8781924474425,11.03185639013931,10.0
163,163.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,30.0,-212.06008313672658,11.963835853492505,400.05739244744245,166.60370024674722,2.0
164,164.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.8,1.0,40.0,-205.02358018209327,11.963835853492505,419.09474716382493,222.9276944469383,6.0
165,165.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.9,0.9,30.0,-211.70849585680767,8.841748728381628,358.91519244744245,115.31968737062951,2.0
166,166.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,30.0,-236.45589006721642,8.841748728381628,396.22262716382494,121.71259174495806,4.0
167,167.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,40.0,-159.0737278741846,11.963835853492505,312.40367773106,279.25168864712936,10.0
168,168.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,30.0,-204.5013986430663,7.1365684888814735,339.11056301467744,140.1835310252095,6.0
169,169.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.7,0.8,30.0,-249.0772552041958,0.6613143364341597,393.47183773106,10.864531132248505,6.0
170,170.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,0.7,50.0,-155.92968503127997,11.963835853492505,361.98268301467743,222.9276944469383,6.0
171,171.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.8,0.9,60.0,-114.60476356562944,11.963835853492505,412.50919244744244,187.4792919180716,4.0
172,172.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.8,0.7,50.0,-150.2866481568397,11.963835853492505,298.3214830146775,258.376096975805,8.0
173,173.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.7,40.0,-181.24328095564954,5.122807641358256,293.36632301467745,123.44486370103448,10.0
174,174.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.8,0.9,30.0,-212.6689864061353,0.48617512011684705,331.44103244744247,10.138374946867291,8.0
175,175.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,50.0,-127.0458114373719,11.963835853492505,284.34683773106,166.60370024674722,2.0
176,176.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,30.0,-203.56330864871023,1.7069018034739536,320.84048301467743,27.12699423998289,6.0
177,177.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.7,1.0,30.0,-217.30377488383888,6.505456290033537,355.4335471638249,67.5679336756502,2.0
178,178.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-263.2144979483891,0.48617512011684705,412.50919244744244,11.232449809163828,8.0
179,179.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.7,0.7,50.0,-140.12226837409733,11.963835853492505,361.98268301467743,243.80328611826266,8.0
180,180.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.7,0.8,40.0,-161.24171584114794,11.963835853492505,335.27579773106,243.80328611826266,8.0
181,181.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.8,1.0,60.0,-104.93938633480761,11.963835853492505,377.95254716382493,222.9276944469383,6.0
182,182.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.7,0.7,60.0,-43.25121964874135,11.963835853492505,265.3094830146775,137.45807853166266,2.0
183,183.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,60.0,-84.49344794128056,11.963835853492505,377.95254716382493,137.45807853166266,2.0
184,184.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,40.0,-181.98724506780195,11.963835853492505,412.50919244744244,166.60370024674722,2.0
185,185.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,60.0,-150.46614875463226,11.963835853492505,419.09474716382493,287.52171869088954,8.0
186,186.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.7,0.9,60.0,-88.04652703417663,11.963835853492505,319.8901924474425,208.35488358939602,6.0
187,187.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,1.0,60.0,-122.80075620109724,11.963835853492505,431.54654716382487,181.17651110428952,2.0
188,188.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,60.0,-131.16617459243002,11.963835853492505,396.22262716382494,202.05210277561395,4.0
189,189.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.8,0.9,50.0,-86.00587462514343,11.963835853492505,286.8781924474425,222.9276944469383,6.0
190,190.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.8,50.0,-167.99313210030073,11.963835853492505,358.14791773106,152.03088938920493,2.0
191,191.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,60.0,-166.81263475786466,11.963835853492505,355.4335471638249,237.50050530448053,6.0
192,192.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,40.0,-203.99365073451415,0.48617512011684705,317.35883773106,11.232449809163828,8.0
193,193.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,60.0,-93.0973400697348,11.963835853492505,322.421547163825,222.9276944469383,6.0
194,194.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-271.96043869686105,8.841748728381628,458.3435471638249,115.31968737062951,2.0
195,195.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.7,0.8,50.0,-80.14686094824184,11.963835853492505,317.35883773106,137.45807853166266,2.0
196,196.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,30.0,-196.80325778106183,11.963835853492505,374.43448301467754,166.60370024674722,2.0
197,197.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,0.7,40.0,-238.4861226760716,0.48617512011684705,374.43448301467754,9.591337515719024,8.0
198,198.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.9,40.0,-193.09449252319814,11.963835853492505,354.3131524474424,237.50050530448053,6.0
199,199.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.8,0.7,40.0,-127.65574636572201,11.963835853492505,293.36632301467745,152.03088938920493,2.0
200,200.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.8,0.7,60.0,-93.83566260130728,11.963835853492505,339.11056301467744,258.376096975805,8.0
201,201.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.8,0.9,30.0,-216.8551700058806,0.48617512011684705,336.39619244744244,10.138374946867291,8.0
202,202.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,0.7,50.0,-167.84211992302718,11.963835853492505,361.98268301467743,258.376096975805,8.0
203,203.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,30.0,-215.5065299099098,0.48617512011684705,335.27579773106,10.68541237801556,8.0
204,204.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,60.0,-206.5171815825605,11.963835853492505,400.05739244744245,272.9489078333472,8.0
205,205.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,50.0,-113.72078736832029,11.963835853492505,316.23844301467744,252.07331616202285,6.0
206,206.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.7,0.9,50.0,-172.2484693512951,11.963835853492505,400.05739244744245,137.45807853166266,2.0
207,207.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.8,1.0,1.0,40.0,-154.5531031949176,11.963835853492505,322.421547163825,252.07331616202285,6.0
208,208.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,60.0,-133.55545315993032,11.963835853492505,373.35050716382494,252.07331616202285,6.0
209,209.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,40.0,-233.1405447073661,11.963835853492505,458.3435471638249,166.60370024674722,2.0
210,210.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,0.7,60.0,-129.87297763954942,11.963835853492505,320.84048301467743,187.4792919180716,4.0
211,211.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,40.0,-144.78773256096102,11.963835853492505,293.36632301467745,272.9489078333472,8.0
212,212.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,1.0,50.0,-219.80514107631654,11.963835853492505,404.74954716382496,272.9489078333472,8.0
213,213.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.8,0.9,40.0,-144.10287895196163,11.963835853492505,319.8901924474425,222.9276944469383,6.0
214,214.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.8,0.9,60.0,-173.29156759269338,11.963835853492505,400.05739244744245,222.9276944469383,6.0
215,215.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.7,0.9,40.0,-172.87271199887454,11.963835853492505,412.50919244744244,137.45807853166266,2.0
216,216.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,30.0,-264.19440425988773,0.48617512011684705,412.50919244744244,10.68541237801556,8.0
217,217.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.7,60.0,-127.88193226199604,11.963835853492505,339.11056301467744,293.8244995046717,10.0
218,218.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.8,0.7,30.0,-177.21348094973547,3.546399030018186,281.81548301467745,39.03072217658417,2.0
219,219.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,0.9,30.0,-185.75772395076788,0.48617512011684705,286.8781924474425,11.232449809163828,8.0
220,220.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,40.0,-136.74771059467807,11.963835853492505,319.8901924474425,202.05210277561395,4.0
221,221.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.9,30.0,-247.36111156362375,0.48617512011684705,385.7121924474424,12.125931252435848,10.0
222,222.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.8,0.8,40.0,-192.83124244554628,0.48617512011684705,300.85283773106005,11.57889382128758,10.0
223,223.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,60.0,-137.816970593802,11.963835853492505,319.8901924474425,216.6249136331562,4.0
224,224.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,40.0,-177.50584481284565,11.963835853492505,339.11056301467744,287.52171869088954,8.0
225,225.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,0.8,40.0,-204.85532650110719,11.963835853492505,381.02003773106003,137.45807853166266,2.0
226,226.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.8,60.0,-106.68428441368698,11.963835853492505,335.27579773106,308.39731036221394,10.0
227,227.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.9,60.0,-70.32243673703067,11.963835853492505,331.44103244744247,181.17651110428952,2.0
228,228.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.8,50.0,-165.6489159547311,11.963835853492505,366.67483773106,181.17651110428952,2.0
229,229.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.7,50.0,-235.44539161312755,2.665761112784935,374.43448301467754,66.06579235371183,10.0
230,230.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,40.0,-246.537928799886,9.84818598880357,420.26883773106,218.5855761793104,8.0
231,231.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,50.0,-156.44011807298824,11.963835853492505,293.36632301467745,287.52171869088954,8.0
232,232.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,50.0,-198.57058823746132,11.963835853492505,439.3061924474424,208.35488358939602,6.0
233,233.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,60.0,-149.6879884097361,11.963835853492505,354.3131524474424,237.50050530448053,6.0
234,234.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,1.0,30.0,-232.63569498169866,3.546399030018186,373.35050716382494,74.11962825992323,8.0
235,235.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,40.0,-175.79117243838576,11.963835853492505,320.84048301467743,243.80328611826266,8.0
236,236.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.7,1.0,60.0,-154.229536798176,11.963835853492505,396.22262716382494,172.90648106052936,4.0
237,237.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.8,0.7,50.0,-189.56685358019234,11.963835853492505,361.98268301467743,258.376096975805,8.0
238,238.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,30.0,-226.74940926484578,0.48617512011684705,354.3131524474424,10.138374946867291,8.0
239,239.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,1.0,30.0,-265.8444626403757,0.48617512011684705,419.09474716382493,12.125931252435848,10.0
240,240.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,60.0,-168.60831350777926,11.963835853492505,377.95254716382493,252.07331616202285,6.0
241,241.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,40.0,-198.8672702942284,11.206913153645337,355.4335471638249,299.65393969850135,10.0
242,242.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,30.0,-210.68184609750563,8.841748728381628,358.14791773106,115.31968737062951,2.0
243,243.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,50.0,-184.5225362919225,11.963835853492505,439.3061924474424,237.50050530448053,6.0
244,244.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,30.0,-267.42992562491656,0.48617512011684705,420.26883773106,12.672968683584113,10.0
245,245.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,50.0,-195.34834501329834,11.963835853492505,458.3435471638249,166.60370024674722,2.0
246,246.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.7,0.9,40.0,-137.78557984212597,11.963835853492505,336.39619244744244,172.90648106052936,4.0
247,247.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.7,40.0,-190.1581765192883,11.963835853492505,347.63748301467746,308.39731036221394,10.0
248,248.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.7,1.0,60.0,-72.74381324884506,11.963835853492505,355.4335471638249,137.45807853166266,2.0
249,249.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,60.0,-139.68558116575235,11.963835853492505,385.7121924474424,243.80328611826266,8.0
250,250.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,30.0,-275.00316333926867,0.48617512011684705,431.54654716382487,9.591337515719024,8.0
251,251.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,50.0,-164.19553529752093,11.963835853492505,400.05739244744245,181.17651110428952,2.0
252,252.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,30.0,-156.36578390403406,11.963835853492505,316.23844301467744,152.03088938920493,2.0
253,253.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,50.0,-132.61524828949402,11.963835853492505,293.36632301467745,216.6249136331562,4.0
254,254.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,30.0,-235.53335086770838,0.48617512011684705,366.67483773106,11.57889382128758,10.0
255,255.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,40.0,-179.40650934670947,3.1904476293147943,284.34683773106,57.09493787135106,6.0
256,256.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.9,50.0,-193.7829390499521,11.963835853492505,354.3131524474424,237.50050530448053,6.0
257,257.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,40.0,-194.2824907067709,0.48617512011684705,303.3841924474425,9.79193093474354,6.0
258,258.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,60.0,-59.474717337420316,11.963835853492505,312.40367773106,172.90648106052936,4.0
259,259.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.8,1.0,50.0,-198.7756118966628,11.963835853492505,431.54654716382487,293.8244995046717,10.0
260,260.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.8,60.0,-57.51991340789586,11.963835853492505,312.40367773106,166.60370024674722,2.0
261,261.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,40.0,-217.48660637535824,11.963835853492505,393.47183773106,237.50050530448053,6.0
262,262.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,40.0,-245.97869013871951,0.48617512011684705,385.7121924474424,11.232449809163828,8.0
263,263.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,40.0,-184.75222718213823,11.963835853492505,385.7121924474424,222.9276944469383,6.0
264,264.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,1.0,30.0,-252.01328118956846,3.546399030018186,404.74954716382496,74.11962825992323,8.0
265,265.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,30.0,-238.02758911992186,1.7069018034739536,377.95254716382493,27.12699423998289,6.0
266,266.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,30.0,-277.17947847847546,0.6613143364341597,439.3061924474424,11.042016164398797,4.0
267,267.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,60.0,-213.44800853850066,11.963835853492505,419.09474716382493,258.376096975805,8.0
268,268.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.8,0.8,40.0,-178.576257613204,11.963835853492505,358.14791773106,152.03088938920493,2.0
269,269.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.8,60.0,-92.60386155497649,11.963835853492505,312.40367773106,308.39731036221394,10.0
270,270.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,40.0,-213.25930703124573,11.963835853492505,400.05739244744245,181.17651110428952,2.0
271,271.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,60.0,-98.83899960444913,11.963835853492505,366.67483773106,152.03088938920493,2.0
272,272.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.7,0.9,40.0,-149.03572996484496,11.963835853492505,336.39619244744244,137.45807853166266,2.0
273,273.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,60.0,-143.1815028551391,11.963835853492505,316.23844301467744,287.52171869088954,8.0
274,274.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,60.0,-118.30316832087823,11.963835853492505,336.39619244744244,272.9489078333472,8.0
275,275.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,60.0,-82.14856203648134,11.963835853492505,284.34683773106,258.376096975805,8.0
276,276.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,60.0,-192.43675872385003,11.963835853492505,377.18527244744246,272.9489078333472,8.0
277,277.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.7,0.8,40.0,-209.03435807545907,11.963835853492505,393.47183773106,279.25168864712936,10.0
278,278.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,60.0,-148.3937143115206,11.963835853492505,317.35883773106,252.07331616202285,6.0
279,279.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,30.0,-206.5892282982521,0.48617512011684705,322.421547163825,7.804374629174985,4.0
280,280.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,40.0,-139.86746972948615,11.963835853492505,358.91519244744245,137.45807853166266,2.0
281,281.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,1.0,0.9,40.0,-211.6262321867425,0.48617512011684705,331.44103244744247,9.79193093474354,6.0
282,282.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.8,50.0,-184.88359949527816,11.963835853492505,339.87783773105997,287.52171869088954,8.0
283,283.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.8,50.0,-187.04957503857403,11.963835853492505,393.47183773106,258.376096975805,8.0
284,284.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.8,0.8,40.0,-159.92772861656852,7.73385501546214,267.84083773106,159.12143243120673,8.0
285,285.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,30.0,-213.12875835057284,11.963835853492505,377.95254716382493,137.45807853166266,2.0
286,286.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,30.0,-234.27302640174284,8.841748728381628,396.22262716382494,167.71523539066874,6.0
287,287.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.7,60.0,-138.62423632067538,11.963835853492505,316.23844301467744,272.9489078333472,8.0
288,288.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,60.0,-149.72940548554922,11.963835853492505,319.8901924474425,252.07331616202285,6.0
289,289.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,40.0,-153.99653044270386,11.963835853492505,366.67483773106,166.60370024674722,2.0
290,290.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,0.8,0.9,50.0,-97.2560247478624,11.963835853492505,286.8781924474425,187.4792919180716,4.0
291,291.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.8,0.9,30.0,-214.7364965211077,0.48617512011684705,336.39619244744244,11.57889382128758,10.0
292,292.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.8,0.7,30.0,-184.52662962145504,11.963835853492505,361.98268301467743,152.03088938920493,2.0
293,293.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,40.0,-253.07043272542472,11.963835853492505,458.3435471638249,293.8244995046717,10.0
294,294.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.7,0.7,30.0,-177.4068203547921,8.841748728381628,298.3214830146775,174.10813976499733,8.0
295,295.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.7,0.7,50.0,-140.4890228609362,11.963835853492505,347.63748301467746,137.45807853166266,2.0
296,296.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,30.0,-220.11457801123584,1.7069018034739536,347.63748301467746,27.192879028300105,4.0
297,297.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,40.0,-249.6799358202756,11.963835853492505,439.3061924474424,166.60370024674722,2.0
298,298.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,1.0,50.0,-167.07952876070567,11.963835853492505,350.47838716382495,216.6249136331562,4.0
299,299.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,30.0,-194.54635312796293,0.48617512011684705,303.3841924474425,6.910893185902965,2.0
300,300.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,1.0,30.0,-218.53952402936244,0.48617512011684705,338.92754716382495,12.672968683584113,10.0
301,301.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,40.0,-193.89967995954893,11.963835853492505,412.50919244744244,202.05210277561395,4.0
302,302.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,60.0,-122.47598292484591,11.963835853492505,377.18527244744246,208.35488358939602,6.0
303,303.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.8,60.0,-77.69939140036863,11.963835853492505,335.27579773106,202.05210277561395,4.0
304,304.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,0.8,0.9,40.0,-176.76938137226705,5.122807641358256,286.8781924474425,87.80399428975662,6.0
305,305.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,50.0,-198.53766852897795,11.963835853492505,412.50919244744244,258.376096975805,8.0
306,306.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.8,0.7,50.0,-65.25963703380948,11.963835853492505,281.81548301467745,152.03088938920493,2.0
307,307.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.8,30.0,-182.52100038008464,8.841748728381628,312.40367773106,115.31968737062951,2.0
308,308.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,40.0,-229.2126432334471,11.963835853492505,431.54654716382487,272.9489078333472,8.0
309,309.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,40.0,-210.16435772655828,11.963835853492505,420.26883773106,166.60370024674722,2.0
310,310.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,60.0,-180.61950752497657,11.963835853492505,458.3435471638249,137.45807853166266,2.0
311,311.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,50.0,-172.8875946168729,11.963835853492505,358.91519244744245,279.25168864712936,10.0
312,312.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,40.0,-194.89993573681818,11.206913153645337,347.63748301467746,299.65393969850135,10.0
313,313.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.8,50.0,-163.91990973259132,11.963835853492505,420.26883773106,208.35488358939602,6.0
314,314.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.7,40.0,-190.1581765192883,11.963835853492505,347.63748301467746,308.39731036221394,10.0
315,315.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,30.0,-239.0799677193835,11.963835853492505,439.3061924474424,172.90648106052936,4.0
