n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
310,310.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,30.0,-2143.516892023229,41.50495899604326,3541.383420423627,853.1346878562751,8.0
311,311.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,25.0,-1335.2696408201593,77.9143539830844,2783.8524804841454,862.7331947238666,2.0
312,312.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,35.0,-1474.9287471233351,52.38197966632623,2824.7224204236268,1094.79818477766,8.0
313,313.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,45.0,-1321.2612035436568,130.58794234320223,3869.7015405446637,1944.7167332558456,2.0
314,314.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.7,0.9,45.0,-1050.6363110324596,62.443653980531586,2343.698480484145,1384.328548062069,8.0
315,315.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,20.0,-1855.7582429795984,41.50495899604326,2783.8524804841454,1005.6107053696289,10.0
316,316.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,20.0,-1776.7320180911763,41.50495899604326,2783.8524804841454,853.1346878562751,8.0
317,317.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,60.0,-1276.1250651900286,101.2290504822933,3541.383420423627,2988.7914934085843,8.0
318,318.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,50.0,-766.6864677506373,119.96669715945328,2801.2935405446633,3190.87110720336,6.0
319,319.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,25.0,-1670.3922882892327,41.50495899604326,2672.0166006051813,828.8116260759891,8.0
320,320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,55.0,-1351.28190438323,77.9143539830844,3391.9275405446633,1986.7584743191787,8.0
321,321.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,20.0,-2352.172880476624,41.50495899604326,3630.8145405446635,828.8116260759891,8.0
322,322.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.9,30.0,-1707.5710874926374,41.50495899604326,2824.7224204236268,828.8116260759891,8.0
323,323.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,30.0,-1896.7509367245368,41.50495899604326,2986.036980423627,1005.6107053696289,10.0
324,324.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,55.0,-1266.2721717621548,77.9143539830844,3274.7893206051813,1986.7584743191787,8.0
325,325.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,0.9,60.0,-140.040784128307,130.58794234320223,2988.881480484145,1944.7167332558456,2.0
326,326.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,55.0,-867.4977824250982,130.58794234320223,3353.920880484145,3510.0077990509953,6.0
327,327.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,1.0,20.0,-1922.4925498342147,52.38197966632623,3466.655480484145,521.8742824330508,2.0
328,328.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,45.0,-1193.4905918986349,130.58794234320223,3682.2390006051814,2727.3622661534205,4.0
329,329.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,60.0,-499.63473273249826,130.58794234320223,3071.064480605181,2727.3622661534205,4.0
330,330.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,40.0,-1730.2910988210056,63.93268598001005,3466.655480484145,1167.9792324953817,6.0
331,331.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,40.0,-1559.2424297058371,41.50495899604326,2782.312140423627,981.2876435893429,10.0
332,332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,50.0,-1461.949506477745,68.90193226572049,3317.199600605181,1645.1552771195327,8.0
333,333.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,35.0,-1969.8002021948669,68.90193226572049,3869.7015405446637,1008.7296500105456,4.0
334,334.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,30.0,-2055.466248722898,41.50495899604326,3478.514160605181,853.1346878562751,8.0
335,335.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,1.0,40.0,-1376.2092965381903,60.93331026846043,2906.9054205446632,1377.1320590572682,8.0
336,336.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,25.0,-1287.5346421886188,41.50495899604326,2179.539420423627,548.1826528295676,4.0
337,337.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,1.0,35.0,-1124.713037065023,130.58794234320223,3153.0405405446627,2073.835755517876,2.0
338,338.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,1.0,60.0,-728.8041585497068,122.98836071631062,2988.881480484145,4031.7880686951094,8.0
339,339.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,30.0,-2121.5561330483074,41.50495899604326,3478.514160605181,981.2876435893429,10.0
340,340.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,60.0,-897.6915837354642,130.29885231276955,3391.9275405446633,4278.034793040378,8.0
341,341.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,1.0,40.0,-1606.067427346945,62.443653980531586,3189.7618204236273,1169.505689112866,6.0
342,342.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,25.0,-1737.2528222368642,73.94929829919676,3478.514160605181,846.4274892600561,2.0
343,343.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,45.0,-702.0651442127039,130.58794234320223,3063.6094204236274,2073.835755517876,2.0
344,344.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,0.9,40.0,-536.4819323252627,130.58794234320223,2472.975420423627,1944.7167332558456,2.0
345,345.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,1.0,40.0,-1472.0091453736586,41.50495899604326,2637.1344804841456,1005.6107053696289,10.0
346,346.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.9,40.0,-1707.423116930012,52.38197966632623,3227.768480484145,1094.79818477766,8.0
347,347.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,55.0,-926.4388442382269,130.58794234320223,3466.655480484145,3510.0077990509953,6.0
348,348.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,35.0,-1446.9012519183143,52.38197966632623,2801.2935405446633,1126.8207313890969,8.0
349,349.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,1.0,55.0,-868.7173822682549,104.23114909645169,2965.452600605181,3124.9902292881457,8.0
350,350.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,0.9,60.0,-36.231028512627205,130.58794234320223,2801.2935405446633,1944.7167332558456,2.0
351,351.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,0.9,60.0,-478.87707504940283,130.58794234320223,3302.496420423627,1944.7167332558456,2.0
352,352.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,55.0,-1169.6069046427663,75.11727595467387,3063.6094204236274,2211.998454397595,10.0
353,353.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,45.0,-1101.010869925536,130.58794234320223,3466.655480484145,1944.7167332558456,2.0
354,354.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,30.0,-1366.989577433867,52.38197966632623,2654.5755405446635,893.1493684589781,6.0
355,355.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,1.0,35.0,-1501.9347014790114,82.74649910419797,3302.496420423627,1402.841500496816,4.0
356,356.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,0.9,55.0,-527.3858901256802,130.58794234320223,3063.6094204236274,2727.3622661534205,4.0
357,357.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,0.9,45.0,-1262.159091292033,119.96669715945328,3302.496420423627,2388.983354735951,4.0
358,358.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,0.9,45.0,-995.4690233565434,130.58794234320223,3314.3551005446634,1944.7167332558456,2.0
359,359.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,1.0,55.0,-1008.5483411168045,115.69454427575643,3150.196040484145,3016.8690470085025,6.0
360,360.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,0.9,55.0,-481.8317735568852,130.58794234320223,2986.036980423627,1944.7167332558456,2.0
361,361.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,60.0,-77.95757873255764,130.58794234320223,2824.7224204236268,1944.7167332558456,2.0
362,362.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,1.0,25.0,-1492.2571728370299,41.50495899604326,2343.698480484145,1005.6107053696289,10.0
363,363.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.9,20.0,-1843.2638105642638,41.50495899604326,3112.170600605181,676.3356085626353,6.0
364,364.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,45.0,-680.3932451024644,130.58794234320223,3112.170600605181,2073.835755517876,2.0
365,365.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,0.9,20.0,-1709.2226065292923,41.50495899604326,2637.1344804841456,676.3356085626353,6.0
366,366.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,60.0,-132.13739921692957,130.58794234320223,2179.539420423627,2856.4812884154503,4.0
367,367.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,55.0,-1687.551175381603,68.23891945444271,3705.542480484145,1866.4619350104797,10.0
368,368.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,45.0,-1640.250043794113,52.38197966632623,3150.196040484145,1296.4470010963419,10.0
369,369.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,25.0,-2091.8489137520683,41.50495899604326,3466.655480484145,676.3356085626353,6.0
370,370.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,1.0,35.0,-1673.3137443545274,63.93268598001005,3391.9275405446633,1209.7375804277608,6.0
371,371.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,55.0,-724.632315453833,130.58794234320223,3478.514160605181,2856.4812884154503,4.0
372,372.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,30.0,-1828.9334846208162,41.50495899604326,3063.6094204236274,1005.6107053696289,10.0
373,373.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,45.0,-1815.893895072678,58.508503492874055,3630.8145405446635,1301.6371659668869,8.0
374,374.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,40.0,-2115.1803733948286,41.50495899604326,3794.973600605181,1005.6107053696289,10.0
375,375.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,30.0,-1537.2693407338213,75.11727595467387,3063.6094204236274,814.2825070039069,2.0
376,376.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,1.0,50.0,-1080.4831719555427,68.90193226572049,2578.5873004236273,1645.1552771195327,8.0
377,377.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,60.0,-1125.1163853207959,74.54606869299404,2988.881480484145,2185.8566287098256,10.0
378,378.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,35.0,-1801.4322140593927,82.74649910419797,3869.7015405446637,1402.841500496816,4.0
379,379.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,60.0,-479.2442435221247,130.58794234320223,2946.471200484145,3510.0077990509953,6.0
380,380.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,0.9,50.0,-958.211589340169,58.508503492874055,2179.539420423627,1497.7640769006005,10.0
381,381.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,20.0,-1638.3203258420137,41.50495899604326,2783.8524804841454,371.3835735359279,2.0
382,382.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,60.0,-759.9935714813267,130.58794234320223,3556.0866006051815,3510.0077990509953,6.0
383,383.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,1.0,55.0,-1333.7907011145683,77.9143539830844,3302.496420423627,1986.7584743191787,8.0
384,384.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,55.0,-312.2978025145902,130.58794234320223,2578.5873004236273,2856.4812884154503,4.0
385,385.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,45.0,-1825.0390693253667,52.38197966632623,3466.655480484145,1296.4470010963419,10.0
386,386.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,20.0,-2347.618017770974,41.50495899604326,3541.383420423627,853.1346878562751,8.0
387,387.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,30.0,-1763.7023483586468,41.50495899604326,3112.170600605181,700.6586703429214,6.0
388,388.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,40.0,-1096.5611614222341,113.81991637288002,2986.036980423627,2304.311091897589,4.0
389,389.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,1.0,40.0,-1250.5894312764228,75.11727595467387,2965.452600605181,1539.7035389953503,6.0
390,390.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,30.0,-1734.5181193933474,41.50495899604326,2818.734600605181,981.2876435893429,10.0
391,391.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,1.0,25.0,-2151.234381112809,41.50495899604326,3466.655480484145,1005.6107053696289,10.0
392,392.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,60.0,-856.0489147305937,95.87431963506812,2948.011540544663,3163.77599955805,10.0
393,393.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,40.0,-1240.6779234200162,77.404691278589,2946.471200484145,1558.1381383897024,6.0
394,394.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,50.0,-1060.3850300871643,127.66028995263277,3353.920880484145,3388.8437192038896,6.0
395,395.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,1.0,45.0,-956.7236014045703,95.87431963506812,2742.746360484145,2259.177989013682,6.0
396,396.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,25.0,-1820.859109472694,57.70311697755309,3391.9275405446633,783.4723106493279,4.0
397,397.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,1.0,25.0,-1473.374240626572,52.38197966632623,2742.746360484145,723.5230987517327,4.0
398,398.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,0.9,40.0,-2033.0453667549318,52.38197966632623,3869.7015405446637,1296.4470010963419,10.0
399,399.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,1.0,60.0,-278.64362783132503,130.58794234320223,2906.9054205446632,2073.835755517876,2.0
400,400.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,0.9,55.0,-104.1098594301526,130.58794234320223,2672.0166006051813,1944.7167332558456,2.0
401,401.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,35.0,-1705.5652347380274,52.38197966632623,3274.7893206051813,1126.8207313890969,8.0
402,402.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,0.9,40.0,-1757.0099512195254,63.93268598001005,3541.383420423627,1432.0305995300369,8.0
403,403.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,45.0,-1278.7737366097726,130.58794234320223,3705.542480484145,2856.4812884154503,4.0
404,404.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,60.0,-1074.072982613025,101.2290504822933,3227.768480484145,2988.7914934085843,8.0
405,405.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,1.0,50.0,-1315.6922368635207,80.09403807473525,3302.496420423627,2075.4610081582705,8.0
406,406.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.9,50.0,-477.27248777639096,130.58794234320223,3112.170600605181,1944.7167332558456,2.0
407,407.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,0.9,40.0,-1376.0926931778297,123.94374175228508,3541.383420423627,2513.422326629025,4.0
408,408.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,25.0,-2421.3320620164463,41.50495899604326,3794.973600605181,1005.6107053696289,10.0
409,409.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,0.9,50.0,-1108.1007419848447,130.58794234320223,3869.7015405446637,2727.3622661534205,4.0
410,410.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,50.0,-67.27542852313715,130.58794234320223,2179.539420423627,1944.7167332558456,2.0
411,411.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,40.0,-1670.9483165497604,75.11727595467387,3682.2390006051814,1539.7035389953503,6.0
412,412.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,1.0,0.9,50.0,-666.1365726598452,130.58794234320223,2619.6934204236272,2727.3622661534205,4.0
413,413.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,50.0,-1130.903211332267,80.09403807473525,2986.036980423627,2075.4610081582705,8.0
414,414.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,35.0,-1678.0871939380452,111.1019126142698,3705.542480484145,1505.8686867671709,2.0
415,415.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,1.0,20.0,-1596.3100376620878,52.38197966632623,2965.452600605181,521.8742824330508,2.0
416,416.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,30.0,-1554.4209299131094,70.85427533892505,3110.630260544663,793.0567408958491,2.0
417,417.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-1298.0230904378839,41.50495899604326,2179.539420423627,981.2876435893429,10.0
418,418.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,60.0,-934.0295561250795,101.2290504822933,2988.881480484145,2988.7914934085843,8.0
419,419.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0,-2175.215657893587,52.38197966632623,4033.8606006051814,925.1719150704149,6.0
420,420.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,25.0,-1912.5061073467002,41.50495899604326,3274.7893206051813,828.8116260759891,8.0
421,421.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,55.0,-541.8291113992201,130.58794234320223,3110.630260544663,2073.835755517876,2.0
422,422.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,1.0,60.0,-173.3523932357076,130.58794234320223,3071.064480605181,2073.835755517876,2.0
423,423.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,1.0,1.0,20.0,-1651.035712331187,41.50495899604326,2619.6934204236272,548.1826528295676,4.0
424,424.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,45.0,-1683.3188517015067,62.443653980531586,3478.514160605181,1384.328548062069,8.0
425,425.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,0.9,45.0,-1340.3621992287183,52.38197966632623,2637.1344804841456,1296.4470010963419,10.0
426,426.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,1.0,50.0,-1238.9775298800646,68.90193226572049,2906.9054205446632,1645.1552771195327,8.0
427,427.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,0.9,40.0,-1328.6032494445574,130.58794234320223,3518.0799405446633,1944.7167332558456,2.0
428,428.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,50.0,-1521.2559097215963,84.26963300998734,3794.973600605181,2185.7683284579057,8.0
429,429.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,1.0,1.0,40.0,-875.3870542995007,130.58794234320223,2619.6934204236272,2073.835755517876,2.0
430,430.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,25.0,-1595.7383455714955,41.50495899604326,2782.312140423627,676.3356085626353,6.0
431,431.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,1.0,40.0,-1027.9217690007538,80.09403807473525,2490.4164804841457,1332.014446590384,4.0
432,432.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,1.0,50.0,-312.2452025620151,130.58794234320223,2619.6934204236272,2073.835755517876,2.0
433,433.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-2024.338849267842,41.50495899604326,3317.199600605181,981.2876435893429,10.0
434,434.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,55.0,-662.0830839445351,130.58794234320223,2948.011540544663,2856.4812884154503,4.0
435,435.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,0.9,40.0,-1132.6053083975205,77.404691278589,2818.734600605181,1558.1381383897024,6.0
436,436.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,25.0,-2029.651029910791,41.50495899604326,3063.6094204236274,981.2876435893429,10.0
437,437.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,20.0,-1781.6630035129178,58.508503492874055,3317.199600605181,565.505141099451,2.0
438,438.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,60.0,-1397.6140769176448,106.29108532121222,3869.7015405446637,3127.596730842898,8.0
439,439.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,20.0,-1630.4173357147095,41.50495899604326,2801.2935405446633,371.3835735359279,2.0
440,440.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,1.0,50.0,-844.528439430174,90.2139868922699,2472.975420423627,2056.043416929866,6.0
441,441.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,50.0,-1060.4070092397997,130.58794234320223,3353.920880484145,2727.3622661534205,4.0
442,442.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,20.0,-1939.5990681663363,41.50495899604326,3071.064480605181,700.6586703429214,6.0
443,443.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,0.9,30.0,-2068.6036216927782,41.50495899604326,3302.496420423627,981.2876435893429,10.0
444,444.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,20.0,-1713.8140488173221,41.50495899604326,2326.257420423627,1005.6107053696289,10.0
445,445.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,20.0,-2109.7197802011096,41.50495899604326,3189.7618204236273,1005.6107053696289,10.0
446,446.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,0.9,25.0,-1574.5949455647262,41.50495899604326,2637.1344804841456,828.8116260759891,8.0
447,447.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,45.0,-1253.212030139153,52.38197966632623,2490.4164804841457,1296.4470010963419,10.0
448,448.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-1741.0630278540598,52.38197966632623,3317.199600605181,1126.8207313890969,8.0
449,449.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,50.0,-802.5492149101273,130.58794234320223,2965.452600605181,2727.3622661534205,4.0
450,450.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,1.0,55.0,-1052.5782498763479,104.23114909645169,3227.768480484145,3124.9902292881457,8.0
451,451.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,50.0,-720.495042889648,130.58794234320223,2818.734600605181,2727.3622661534205,4.0
452,452.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,35.0,-1230.091434138726,63.93268598001005,2578.5873004236273,1209.7375804277608,6.0
453,453.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,50.0,-982.3016477711523,119.96669715945328,3150.196040484145,3190.87110720336,6.0
454,454.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.9,35.0,-1175.8305510082052,111.1019126142698,2824.7224204236268,1505.8686867671709,2.0
455,455.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,20.0,-1577.3178677374256,41.50495899604326,2578.5873004236273,676.3356085626353,6.0
456,456.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,30.0,-1287.8539569660923,70.85427533892505,2654.5755405446635,793.0567408958491,2.0
457,457.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,0.9,20.0,-2008.8894970208476,41.50495899604326,2986.036980423627,828.8116260759891,8.0
458,458.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,20.0,-2226.9902763799496,41.50495899604326,3478.514160605181,1005.6107053696289,10.0
459,459.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,0.9,50.0,-1185.3913756035547,127.66028995263277,3541.383420423627,3388.8437192038896,6.0
460,460.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,45.0,-841.7761055067244,104.23114909645169,2578.5873004236273,2478.029060511834,6.0
461,461.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,45.0,-984.9280073446257,95.87431963506812,2783.8524804841454,2259.177989013682,6.0
462,462.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,25.0,-1900.1062884349549,57.70311697755309,3556.0866006051815,783.4723106493279,4.0
463,463.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,1.0,45.0,-1551.857690579163,58.508503492874055,3150.196040484145,1301.6371659668869,8.0
464,464.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,20.0,-2413.9288561702224,41.50495899604326,3705.542480484145,828.8116260759891,8.0
