n,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
368,368,-304343.3373,0.8,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,69.21388765908982,50.15278358152898,34.706343002924626,1034.4865123609823,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.4162,30.996,40044.94756618463,1317.1385024077,1394.8357947,10
369,369,-109659.0816,0.8,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,40.77394407817184,21.51015301491957,22.93268882610861,590.3713838581654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5374,15.3445,19728.429310646854,325.5477850617,875.3541369,6
370,370,-296122.9835,0.9,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,84.16142255205628,63.042812822118634,32.825504961414666,755.7705215667647,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.3477,21.3192,54616.10545940472,1212.61147399,1584.4246792,6
371,371,5000.3963,1.0,0.9,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,89.04210690696746,68.5922418786065,37.245763246102875,1037.1804678222,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.20805096930210626,10.2731,18.4227,69202.89705194601,1340.949198755,1367.8058114,4
372,372,-174094.7333,0.7,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,48.58511216147607,31.707445017529615,29.124055751708138,826.1985729129559,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.1596,17.902,28178.92264395827,541.1849589252,1098.4615085,10
373,373,-18552.245,0.9,0.9,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,47.78294903203802,29.07247208715499,27.240937641284873,762.2932609113273,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0826794065557706,9.4441,17.2799,25696.261842687527,477.4439943978,1083.2824185,8
374,374,-100042.5597,1.0,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,56.46672443143583,35.96906488252225,26.096200584998936,560.269278940274,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.2521,19.9836,30588.326210834537,643.9378810616,1342.6842724,10
375,375,-238224.7528,0.7,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,81.49829228482402,60.11731556140872,39.10109557895817,1185.4326841542968,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.2179,17.1269,56184.232928621386,1020.6770659282,1112.8380878,2
376,376,22377.9446,0.7,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,50.8607817626727,31.02835151851443,28.91880908865125,869.1643188699557,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.28343779068600095,10.0952,15.9602,28801.187633635636,493.7535718802,1092.9648981,8
377,377,-66805.2001,0.8,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,65.95076703498752,47.69203992000362,29.25068739238474,832.0215089876252,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021612166149099783,13.9066,27.8767,38617.620596314075,1130.3510362092,1843.4951499,10
378,378,-56840.8149,0.9,1.0,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,47.04691862444595,28.78322817531247,28.24513460337012,651.4445214820394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5673,14.1543,26722.202579459306,407.877823303,1025.2758494,4
379,379,54347.4851,0.8,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,75.64898052377414,58.263132214297784,28.23059500378508,836.2832299022849,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30940124346540454,11.3456,19.7274,57540.001529936984,1179.1538510123,1260.7578117,6
380,380,43063.9016,0.7,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,52.06954754030353,30.107432837744334,29.446597183428985,758.0873303436495,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.40939600209891824,9.752,14.0522,29709.265015398018,449.6899386832,920.5678694,10
381,381,-519494.0395,0.8,1.0,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,76.46960979947075,56.75814799025824,34.178405528163424,1037.9452132193992,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0123,23.2279,47911.51856682474,1172.0085258065,1140.5782488,2
382,382,-110741.053,1.0,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,84.48921979716258,65.64648024379184,33.315066365225256,870.8910014326814,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0244139074614674,13.5579,22.9757,67561.00088394822,1619.8516262497,1423.6552456,6
383,383,89215.378,0.7,0.9,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,51.50865670825352,34.68892950493641,24.68420107578359,642.6550440166545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5477241731892023,10.101,15.7926,31886.5253312418,531.5892380811,1183.7178894,8
384,384,-138445.4739,0.7,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,88.09096280375064,70.2324269676102,35.65760377130957,1072.0155977953366,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.1442,22.6764,69860.33263619884,1659.0242920532,1518.3903492,4
385,385,-19188.555,0.8,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,47.32915247470036,28.497593145741423,26.96224528238134,761.2421802041499,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08826774404427498,8.4177,17.4879,25198.93829446737,473.5692694436,929.4249513,10
386,386,-366337.6607,0.7,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,63.84398901235802,47.26125948194062,23.149975504730083,530.7734028954877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5614,33.6683,20969.712700434524,955.7682257004,1587.0171931,8
387,387,-462381.2502,1.0,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,79.11259333592878,60.196593567166204,29.647904882891694,622.2905102031858,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.3848,25.7827,52089.594269329624,1398.9028250323,1561.7557519,6
388,388,-95440.0128,0.7,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,58.68383294327637,37.070347469519405,34.51702557264044,964.9633781258583,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0711,16.737,35181.37740903449,634.8391535601,1114.2756874,4
389,389,-120435.7547,1.0,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,83.76312569821621,60.17464494985766,27.76638788396692,606.4107020191495,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.7954,17.4477,58193.47543763396,1049.7611587166,1465.3101657,6
390,390,-186249.8697,1.0,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,54.97967143757643,36.76722841674649,32.80389896166574,968.6907065482485,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.1544,18.2325,32421.663898750252,636.6722842591,962.142444,10
391,391,-238601.0447,0.8,0.9,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,53.567553029447836,36.259956309814726,32.00000876475258,970.1106234371734,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.5259,17.8872,30672.1720258046,589.4663705974,1129.8362332,10
392,392,321.75,0.9,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,81.71358656325259,59.473980573998446,35.97773861125595,1040.7932280771336,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21556858874257692,12.0111,20.2397,57211.2908471984,1218.8141012614,1412.742518,10
393,393,-374780.4834,0.8,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,86.67873042821796,70.01928101542615,35.07451775062197,1072.0968685078765,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.2725,25.0242,63309.49410008312,1657.1421808759,1435.9489835,6
394,394,-201134.7489,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,79.8314652332979,61.71218079727875,29.687261179150994,865.6663728415544,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.8422,24.9497,57969.34072270709,1501.3123128995,1431.2650056,6
395,395,-17622.6007,0.8,0.7,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,46.56402992670505,28.998029599825802,26.445429319274368,872.5891528968721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08609793604220456,10.2514,16.6378,25891.377035884212,461.7479654298,1091.8429311,6
396,396,-496352.4641,0.9,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,106.45086261898489,83.66543604663443,39.19964349122312,1048.0443875837022,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.1628,20.1185,76633.08385725418,1608.4275121787,1289.1836883,4
397,397,-326223.8715,0.8,0.7,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,75.15170214064608,49.72330420948849,33.35653379513849,919.9087303927398,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.2552,19.9101,45041.45592677855,943.8112444135,1288.2795236,4
398,398,-192010.2018,0.9,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,69.24986081887765,51.45085920208983,25.831155977036612,703.9909248639472,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.3177,22.8227,41418.44256227859,983.1382596408,1536.6409282,10
399,399,92260.5829,0.9,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,44.466289839838765,23.18223770057283,24.82468305192525,616.3392305116162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7316088725319011,11.505,14.5912,23046.789735226288,362.1214130573,1015.9128167,2
400,400,-1824.8254,1.0,0.7,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,75.0856409260155,54.453643632635675,34.93153698929987,1024.3225581696338,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21047382474603474,10.2731,17.9214,56518.835785340896,1069.4650769749,1093.9069043,2
401,401,-131615.9119,1.0,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,52.84918816075795,37.11097672465256,31.983291483499045,970.8857233733966,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.2333,16.9919,32199.187024163162,589.1062682184,1124.3409889,8
402,402,-475039.2391,0.7,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,77.34781452213554,56.237520604120604,35.44693117784105,1065.7347824376895,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.8791,36.3362,42945.07501742809,1644.9227293618,1548.4457252,8
403,403,-58442.3086,0.8,1.0,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,56.65222834423814,37.40799783861978,33.6868749123974,968.7343730600853,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.4997,16.1506,36871.13959171044,641.812851846,1114.8726527,4
404,404,64622.8512,0.8,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,48.48183164078189,27.501760309060746,27.109264934665227,761.7590281704121,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.49704274423622136,13.0306,16.286,27206.512736949415,475.9951434332,1084.9042183,8
405,405,2006.308,0.7,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,61.873801399308796,44.554521654969996,27.800378076362318,741.3677855256126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1917584861985691,12.1478,17.2613,41703.09755110969,756.3744856278,1363.147014,8
406,406,56434.5432,1.0,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,83.7012074316334,65.39773585730168,31.87269022796257,836.695419382763,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3316627758128952,7.5481,16.1491,64814.66448656276,1089.7134858863,1095.8057848,2
407,407,-6882.6879,0.7,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,40.91918720292822,22.857625787243848,23.294879552997724,590.310427260544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11559609097091694,7.4857,15.1366,20537.100107446735,335.5245562304,859.8867799,4
408,408,-500933.6496,1.0,0.9,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,90.29437493956758,72.14451096019891,37.25024769443552,1069.7604449559533,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0437,23.6932,53147.468343245295,1324.4823058566,1801.2787967,10
409,409,-1907.2396,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,74.41455838957175,55.360650676385504,36.127908936467655,1018.7880007407923,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2083907892653214,11.0247,15.4705,57936.51909047882,951.9767479685,1120.0121119,4
410,410,-25284.2044,0.7,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,69.40102631893069,50.69040372903497,32.01407243697982,969.9268120247086,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13344271605116675,9.2697,18.283,50244.18647856185,967.0489843957,1066.2010498,2
411,411,-256099.1039,1.0,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,82.09422318519776,63.29475536925186,30.96005405551277,862.7174286874858,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.2478,22.006,57278.02275435632,1311.4280084126,1605.5897897,6
412,412,29519.997,0.7,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,52.85752057596773,32.699576462822975,31.25816647131063,822.7558186750158,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33305977436316236,9.7233,14.4939,32549.403980679468,508.5586810403,912.5439603,4
413,413,-190752.5524,0.7,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,89.09295505422733,69.2695428096424,36.40050781294847,922.1429947728333,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.9834,21.608,69372.39979631237,1569.7883987677,1673.7502712,8
414,414,-291941.5194,0.8,1.0,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,72.08088926149698,53.26833481340552,29.820756392181686,834.3146778112127,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.1224,23.2239,50129.59815767012,1215.4686621881,1102.08099,2
415,415,-606040.9024,1.0,0.9,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,75.79733504390853,59.823126370227506,31.327370876138133,1000.4179755111608,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.4851,26.4449,49241.4084630509,1364.811089786,1330.2186591,2
416,416,-430515.1289,0.9,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,79.45803184289471,58.60034022577949,32.64229110928699,997.5965965053867,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.3907,23.0742,56624.880650571955,1366.232823036,1328.777684,2
417,417,-154331.1082,0.7,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,54.01725523912826,35.479651292124004,31.954298293880164,969.7029747563464,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.9967,17.1412,30413.767917628757,560.8929968532,964.0985314,10
418,418,81240.0822,0.8,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,54.84362433482927,37.30366365816879,32.80573547855452,969.671191886612,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.522258559252995,13.392,14.5499,37785.47047945582,592.5914440266,1123.6686501,8
419,419,-359397.851,1.0,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,69.86274692064327,52.75106345757273,35.804097827341586,1174.0308044089045,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.6187,22.4915,45231.06869479014,1082.637621004,1304.124642,6
420,420,-294848.5176,1.0,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,71.0199419513936,50.647535016113174,27.733813635550145,644.5885543558065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.1264,20.4178,42823.36282587427,913.4404302408,1204.394037,8
421,421,68138.4622,0.9,0.8,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,45.14655237356261,25.60329616946063,26.526036245173422,651.9043776927501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5546829001218994,10.6056,14.6004,24465.023985956366,385.4621983755,1019.565413,2
422,422,72923.1855,1.0,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,64.80722514998317,42.34547234229851,34.33268280831706,990.4620363448834,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4444869207016865,13.2822,15.3265,45331.55585584264,741.863039281,1177.3377702,2
423,423,-345375.1973,0.7,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,53.637516352595604,38.00143103163981,22.752423590075715,645.5343359923465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0399,24.2053,27602.843361991385,703.3775155287,1251.4660628,4
424,424,-301383.9675,1.0,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,75.9143625908147,57.591560520247185,35.131394419151206,1066.9391587767486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.9182,29.4513,46224.5905040908,1435.9523643428,1545.6210207,8
425,425,-118936.1378,0.8,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,64.60168581405551,48.28096359461273,32.496022756562056,1013.0448682078475,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.1114,21.7843,40593.57260301462,936.9206848625,1189.6407566,10
426,426,14733.2355,0.9,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,79.35712936005689,60.93455517359834,31.48535289012187,729.2908613529944,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22362623311259117,11.0185,16.5294,57143.058597708725,984.2067221118,1478.6278891,8
427,427,-203980.2793,0.9,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,70.66788574665235,52.28018969078458,26.871676662084212,737.7178087020492,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.6321,22.4965,51070.51164111667,1195.5610496121,1099.5852361,2
428,428,-155772.4507,1.0,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,81.63250851159333,61.69441244066381,30.74702340942844,786.8417677062353,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.8939,23.8907,57160.64658070048,1419.7707112232,1508.7581397,8
429,429,-210201.5447,0.7,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,78.44166573203596,57.79810723808877,35.37282955354576,1035.8285101890242,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.4061,20.3243,54686.899699873495,1171.040154985,1318.0974646,2
430,430,-612613.3731,0.7,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,92.4714105442342,73.51356336527313,38.488477092847845,1069.0630342877223,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.5883,26.4628,59848.1164237473,1664.1537466963,1411.7712137,6
431,431,-108306.4931,0.8,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,53.72088906355896,36.29630784442687,32.08084015420012,970.3910233799096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.49,18.1071,32681.28226096502,636.8878530369,1116.337923,4
432,432,-3500.2196,0.7,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,50.211011903864694,32.155460508876686,29.90973916829362,825.4880421772369,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18369644139433577,12.4087,15.7346,32146.62121791195,543.7432763199,1071.3163272,2
433,433,-87040.0265,1.0,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,45.401295289291795,25.544926388952323,26.629231055932458,652.5179468708875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0702,16.0223,22398.237346231057,386.9239230795,899.3814512,10
434,434,-50694.6831,0.9,1.0,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,61.87818477929916,44.477743059282105,27.525900476877627,815.541006543858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.056541569167764885,11.6078,22.4381,42271.09829165826,994.6491756416,1279.6329626,4
435,435,-187398.4917,1.0,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,85.48119794379721,64.84809790503331,33.83018399528865,897.1455612078563,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.6033,20.129,57835.87434789521,1214.5343127772,1406.5122732,6
436,436,-432099.7436,0.7,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,77.6506747123558,57.62809531394174,28.08869436102008,717.0871997809074,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5417,26.6736,39936.70806834409,1109.9451924348,1655.653742,10
437,437,-567830.3742,1.0,0.7,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,100.74366420472177,83.25975664058875,36.16293441081164,1075.1776444447962,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.2245,18.7676,75149.10786546735,1469.3164416824,1226.6845499,2
438,438,-197911.873,0.9,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,65.95007945125255,49.31589879788116,28.31074624249559,862.2869461266998,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.1754,33.6952,42068.989475098926,1482.0926852482,1570.0230889,8
439,439,-470923.3328,0.9,0.9,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,66.06304133439303,48.02154858181718,27.467578580854703,684.8447535847117,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.2272,24.0902,42485.76834301045,1072.3091600262,1061.9411859,2
440,440,11805.7307,0.7,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,49.741720914641306,31.844689665967202,29.5200876032471,825.8609218163142,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24124288721194975,11.4494,15.6513,30088.83367076485,506.423878492,1085.1232308,6
441,441,-143324.2571,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,77.20412133473185,55.99121595061931,30.162504189560174,844.3834945822297,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.9281,22.7924,55810.91102826696,1324.5231630657,1231.1440891,4
442,442,-602169.6838,1.0,0.7,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,106.5111456534548,88.96671968772074,39.840887871338,1235.8656792002707,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.9456,19.9499,71820.50063590474,1500.8583498484,1602.1102818,6
443,443,-87715.5615,0.7,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,44.19917657210143,24.842978949952144,26.029588661847,653.4069905458326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.3149,16.0781,21682.320687409105,375.852666845,901.3408037,10
444,444,-595263.2964,0.7,0.8,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,79.9887295762442,59.60218877826747,32.31541696686063,843.1456302251416,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0265,29.0114,43680.23870296399,1329.4407750559,1671.408537,10
445,445,-232064.4487,0.7,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,50.8281300746014,31.642185817043526,30.13893727137895,913.1587837514369,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.7513,16.7549,26143.03204032658,469.7433975504,1103.0400637,10
446,446,-593855.9331,0.8,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,72.84706624283119,53.60536654179558,34.76483403012389,1049.7217102141105,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.2005,35.0006,39775.6095357631,1473.0830459734,1429.4532918,8
447,447,-162655.4425,0.8,0.8,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,62.77654016718904,44.503353134130165,30.787151437669532,863.4953623372375,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.9776,26.566,33947.04543667278,952.9320365457,1401.0549113,10
448,448,-226582.5191,1.0,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,85.98021521835545,68.05425418090552,31.01330611912088,745.2052177985352,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.9296,20.9098,61691.99344999503,1338.1094338267,1570.045937,8
449,449,13905.0564,1.0,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,43.22484469899772,26.36114920076542,24.46818202095539,767.152934471269,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24796284702693835,9.8828,16.91,23899.44996559775,433.7620012957,906.6263691,4
450,450,-170148.3925,0.8,0.8,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,93.96143254977167,70.20993227745716,38.40268704876487,1066.3098120299123,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0854,21.5213,73654.77839452357,1663.8075929099,1701.0657862,8
451,451,25443.681,1.0,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,46.7673285465146,28.32355422912096,26.651066040032156,761.9582131194827,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.32057502679855504,10.5936,14.8952,27770.62277311458,444.1801926154,901.9598862,4
452,452,-196328.2146,0.7,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,84.79127370424149,67.39788933819344,34.92910806394951,1040.7760282085162,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0849,16.8962,61264.72272813938,1085.6205956106,1438.3671468,6
453,453,-48028.6186,0.8,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,51.00214477355459,35.06730707683201,26.030995959733616,789.6030746173084,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.010334186683716377,10.1011,21.9878,30643.83175042097,713.9271009019,1184.5451258,6
454,454,-319623.6059,0.7,0.7,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,90.98341973025825,70.23290780841347,37.040794775243725,1069.8224941989463,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.7267,21.1513,65759.13683566998,1456.2556661486,1228.058569,2
455,455,-580558.7227,0.7,0.7,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,82.89677886193508,63.66202893923556,32.33892439843667,898.2863782081295,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0092,25.9457,49005.67663214251,1329.0951174536,1413.9143519,6
