n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
554,554.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,35.0,-150.55133190000848,190.19516550018875,1098.9735241277006,2355.6739842050215,4.0
555,555.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.7,0.9,25.0,-966.3793519148281,56.00568523776178,825.3685806966371,1612.1948006562468,10.0
556,556.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,45.0,584.7542127817906,190.19516550018875,704.3785806966371,1591.8362083407142,2.0
557,557.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,0.9,35.0,-180.1101724212266,190.19516550018875,1146.7001475745144,2355.6739842050215,4.0
558,558.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-1186.5308872643452,56.00568523776178,1315.7875475745145,1633.0198419145595,10.0
559,559.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,0.9,60.0,731.784910348472,190.19516550018875,1059.049003752819,2355.6739842050215,4.0
560,560.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,55.0,-3.8681437772376714,190.19516550018875,1101.8731475745146,4948.277650880274,10.0
561,561.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,35.0,-23.02669908654302,190.19516550018875,825.3685806966371,2430.9465689756044,4.0
562,562.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,35.0,-630.440804755673,190.19516550018875,1222.8631475745144,4033.8947054748023,8.0
563,563.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,1.0,60.0,49.05973198875419,190.19516550018875,1253.4518110213291,4109.167290245384,8.0
564,564.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.8,0.9,30.0,-960.4986282397595,56.00568523776178,1041.3781475745143,1612.1948006562468,10.0
565,565.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,1.0,50.0,-528.5077808743634,190.19516550018875,1300.102291021329,4948.277650880274,10.0
566,566.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,230.0632842777925,190.19516550018875,889.81719528091,4109.167290245384,8.0
567,567.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,1.0,60.0,96.26974122900582,190.19516550018875,1116.584603752819,4109.167290245384,8.0
568,568.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,45.0,-176.3613904747005,190.19516550018875,1373.3231475745145,2355.6739842050215,4.0
569,569.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,20.0,-535.0454792138237,190.19516550018875,1069.4610041277003,1591.8362083407142,2.0
570,570.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,200.88324524445238,190.19516550018875,1377.341434468143,4109.167290245384,8.0
571,571.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,35.0,-184.32364091385944,190.19516550018875,1069.4610041277003,1591.8362083407142,2.0
572,572.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.7,0.9,55.0,319.8486561592245,190.19516550018875,1145.6240041277003,2355.6739842050215,4.0
573,573.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.9,20.0,-1458.6872500509699,56.00568523776178,1116.584603752819,1612.1948006562468,10.0
574,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,55.0,-189.9334648847786,190.19516550018875,1375.0212910213293,4033.8947054748023,8.0
575,575.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,397.99757445967447,190.19516550018875,1315.7875475745145,1516.5636235701313,2.0
576,576.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,126.49621899943027,190.19516550018875,1222.8631475745144,4033.8947054748023,8.0
577,577.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,1.0,45.0,-157.61082096176278,190.19516550018875,1323.239251021329,2430.9465689756044,4.0
578,578.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,30.0,-664.7404183175764,190.19516550018875,1246.0001075745145,3270.0569296104945,6.0
579,579.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,25.0,-1037.5154112666892,56.00568523776178,909.000540696637,1633.0198419145595,10.0
580,580.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,0.9,30.0,-451.84254737364375,190.19516550018875,964.1390041277003,3194.7843448399126,6.0
581,581.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.7,0.9,35.0,-654.6190249836395,131.0908191817993,825.3685806966371,3390.471014478368,10.0
582,582.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-685.6845783141748,190.19516550018875,1316.8464344681431,3194.7843448399126,6.0
583,583.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,50.0,492.34686358047776,190.19516550018875,845.1346037528192,2430.9465689756044,4.0
584,584.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-1148.6085072470548,56.00568523776178,1300.102291021329,1348.0659560482732,8.0
585,585.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-1086.7422199841114,107.69898720997243,1452.260434468143,1825.2887505526176,6.0
586,586.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,30.0,-629.9407124785084,122.80081648011236,769.425660696637,2667.271586622722,8.0
587,587.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,0.9,25.0,-240.0169427336971,190.19516550018875,964.1390041277003,1516.5636235701313,2.0
588,588.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,50.0,416.5906777014193,190.19516550018875,1330.6909544681432,1591.8362083407142,2.0
589,589.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,20.0,-962.0947889182582,56.00568523776178,1315.7875475745145,472.3792571911015,2.0
590,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,55.0,-288.26960309446474,190.19516550018875,1222.2411475745146,4873.005066109692,10.0
591,591.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,20.0,-799.6657613706338,56.00568523776178,1018.9184922247282,493.2042984494142,2.0
592,592.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.9,1.0,45.0,60.581635231056175,190.19516550018875,1323.239251021329,2430.9465689756044,4.0
593,593.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.8,0.9,30.0,-834.0606982511874,56.00568523776178,805.0040922247281,1327.2409147899605,8.0
594,594.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.9,25.0,-570.4618032567289,190.19516550018875,1099.17951528091,2355.6739842050215,4.0
595,595.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,60.0,845.1362402217663,190.19516550018875,1222.2411475745146,1516.5636235701313,2.0
596,596.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,55.0,-36.564930210876376,190.19516550018875,1146.7001475745144,4948.277650880274,10.0
597,597.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,35.0,-909.656261307812,56.00568523776178,879.3436122247281,1612.1948006562468,10.0
598,598.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,45.0,-71.48028442829728,190.19516550018875,1260.9035144681432,3194.7843448399126,6.0
599,599.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,45.0,-537.7374005303819,190.19516550018875,1376.7194344681432,4948.277650880274,10.0
600,600.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,50.0,199.73896767752186,190.19516550018875,1098.9735241277006,3194.7843448399126,6.0
601,601.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,25.0,-484.9975254562194,190.19516550018875,949.1310522247281,2430.9465689756044,4.0
602,602.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.8,1.0,40.0,-430.53331910909384,163.67635912572442,744.509092224728,3598.0153624475847,8.0
603,603.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.9,0.9,50.0,110.45225728816327,190.19516550018875,1253.4518110213291,3194.7843448399126,6.0
604,604.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,-1045.245020750212,56.00568523776178,1099.17951528091,1633.0198419145595,10.0
605,605.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,50.0,-117.59504721598377,190.19516550018875,966.124603752819,4873.005066109692,10.0
606,606.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.9,1.0,35.0,-383.9991148268772,190.19516550018875,1041.043603752819,2430.9465689756044,4.0
607,607.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.8,1.0,25.0,-193.20540941167306,190.19516550018875,809.556172224728,1591.8362083407142,2.0
608,608.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,60.0,248.37921975166702,190.19516550018875,1223.939291021329,3270.0569296104945,6.0
609,609.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.7,1.0,40.0,242.94498675011587,190.19516550018875,978.7879806966371,1591.8362083407142,2.0
610,610.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,45.0,102.29306082374991,190.19516550018875,925.9940922247281,3194.7843448399126,6.0
611,611.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.9,1.0,55.0,-192.20606094191297,190.19516550018875,989.261563752819,4948.277650880274,10.0
612,612.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,0.9,40.0,-315.9067899188598,190.19516550018875,945.76011528091,3194.7843448399126,6.0
613,613.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,-276.7650485094813,190.19516550018875,1299.480291021329,3194.7843448399126,6.0
614,614.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,0.9,20.0,-1090.6050921879664,56.00568523776178,809.700580696637,1612.1948006562468,10.0
615,615.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,0.9,55.0,859.5757542368794,190.19516550018875,849.6866837528191,1516.5636235701313,2.0
616,616.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,0.9,60.0,374.274574377416,190.19516550018875,1041.043603752819,4033.8947054748023,8.0
617,617.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,45.0,-71.88031949082973,190.19516550018875,1176.2126675745146,2430.9465689756044,4.0
618,618.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,30.0,-202.43799703291265,190.19516550018875,825.3685806966371,2430.9465689756044,4.0
619,619.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,50.0,427.78094814833713,190.19516550018875,925.9940922247281,1516.5636235701313,2.0
620,620.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,25.0,-1117.6760945961778,56.00568523776178,1297.7821475745145,1327.2409147899605,8.0
621,621.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,60.0,811.5797405108315,190.19516550018875,845.1346037528192,1591.8362083407142,2.0
622,622.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,60.0,387.4343824651624,190.19516550018875,959.6046352809101,3194.7843448399126,6.0
623,623.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,30.0,-462.001760936439,190.19516550018875,1323.239251021329,2355.6739842050215,4.0
624,624.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,55.0,-4.850676773476117,190.19516550018875,1018.9184922247282,4033.8947054748023,8.0
625,625.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,20.0,-725.3943775047494,56.00568523776178,704.3785806966371,1063.112070181987,6.0
626,626.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,0.9,30.0,-310.08664401556325,190.19516550018875,704.3785806966371,3194.7843448399126,6.0
627,627.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,1.0,45.0,-261.6020456857165,190.19516550018875,1183.664371021329,3270.0569296104945,6.0
628,628.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,778.6494083302729,190.19516550018875,889.81719528091,1591.8362083407142,2.0
629,629.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,1.0,20.0,-1083.4031033019007,56.00568523776178,1041.3781475745143,1063.112070181987,6.0
630,630.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,0.9,35.0,-166.89833517011513,190.19516550018875,769.425660696637,3194.7843448399126,6.0
631,631.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.7,1.0,60.0,770.279569835379,190.19516550018875,1024.6340041277006,2430.9465689756044,4.0
632,632.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,40.0,-849.1774701057858,190.19516550018875,1527.801434468143,4873.005066109692,10.0
633,633.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.9,0.9,60.0,966.3567857341451,190.19516550018875,965.502603752819,1516.5636235701313,2.0
634,634.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,1.0,30.0,-294.25032265288297,190.19516550018875,959.6046352809101,2430.9465689756044,4.0
635,635.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,28.243810290687357,190.19516550018875,978.7879806966371,3194.7843448399126,6.0
636,636.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,55.0,586.2216529292128,190.19516550018875,1029.1860841277005,2430.9465689756044,4.0
637,637.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.9,1.0,35.0,110.31346400817365,190.19516550018875,889.961603752819,1591.8362083407142,2.0
638,638.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,45.0,76.08312400219856,190.19516550018875,966.124603752819,3194.7843448399126,6.0
639,639.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,30.0,-1122.5965453171448,56.00568523776178,1029.1860841277005,1633.0198419145595,10.0
640,640.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,50.0,424.19668600414224,190.19516550018875,889.81719528091,1591.8362083407142,2.0
641,641.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,55.0,686.6791193608314,190.19516550018875,764.8735806966372,1591.8362083407142,2.0
642,642.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,25.0,-1273.5549498256196,56.00568523776178,1301.178434468143,1327.2409147899605,8.0
643,643.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,1.0,25.0,-1345.7589878978476,56.00568523776178,1179.1122910213292,1633.0198419145595,10.0
644,644.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,55.0,574.837299563833,190.19516550018875,1069.4610041277003,2355.6739842050215,4.0
645,645.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,40.0,-346.8557554888682,190.19516550018875,1098.9735241277006,4033.8947054748023,8.0
646,646.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,1.0,1.0,55.0,678.4465376941995,190.19516550018875,824.77011528091,2430.9465689756044,4.0
647,647.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,306.0650363925158,190.19516550018875,824.77011528091,4948.277650880274,10.0
648,648.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,35.0,-790.2940539662278,165.6091073884545,1330.6909544681432,2891.021240748235,6.0
649,649.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.9,1.0,40.0,69.9611872825704,190.19516550018875,889.961603752819,1591.8362083407142,2.0
650,650.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,40.0,-250.8036710449203,190.19516550018875,1260.9035144681432,3194.7843448399126,6.0
651,651.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,30.0,-1166.6267866796188,56.00568523776178,1101.8731475745146,1633.0198419145595,10.0
652,652.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,35.0,-455.93026538359686,190.19516550018875,885.2415806966371,4109.167290245384,8.0
653,653.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,45.0,34.474782192628126,190.19516550018875,978.7879806966371,2355.6739842050215,4.0
654,654.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,45.0,-305.93638005778814,190.19516550018875,945.76011528091,4948.277650880274,10.0
655,655.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.8,0.9,25.0,-663.0324647823227,56.00568523776178,805.0040922247281,757.3331430573877,4.0
656,656.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,1.0,50.0,483.5214043425742,190.19516550018875,1222.8631475745144,1591.8362083407142,2.0
657,657.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9,45.0,153.98537919283814,190.19516550018875,1076.4540922247281,1516.5636235701313,2.0
658,658.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.9,1.0,50.0,178.75061455595866,190.19516550018875,1118.617291021329,3270.0569296104945,6.0
659,659.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,20.0,-793.3617460180083,113.418486506286,1036.323580696637,1442.8752502130271,4.0
660,660.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,1.0,1.0,35.0,-417.25550275338804,190.19516550018875,824.77011528091,4109.167290245384,8.0
661,661.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,35.0,-53.09735504241101,190.19516550018875,1256.3514344681432,1516.5636235701313,2.0
662,662.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,0.9,60.0,123.41335527548698,190.19516550018875,1146.7001475745144,4033.8947054748023,8.0
663,663.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,-821.0003323280521,190.19516550018875,1470.2658344681429,4109.167290245384,8.0
664,664.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,0.9,35.0,-701.9776598260186,131.0908191817993,885.2415806966371,3390.471014478368,10.0
665,665.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,20.0,-1068.8337715360549,56.00568523776178,1246.0001075745145,1063.112070181987,6.0
666,666.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,40.0,82.18509314400839,190.19516550018875,966.124603752819,2355.6739842050215,4.0
667,667.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,50.0,150.36143227567732,190.19516550018875,1098.9735241277006,2430.9465689756044,4.0
668,668.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.9,1.0,50.0,387.18509546680895,190.19516550018875,966.124603752819,1591.8362083407142,2.0
669,669.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.7,1.0,20.0,-1107.105475186744,56.00568523776178,809.700580696637,1348.0659560482732,8.0
670,670.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9,50.0,548.8218127366988,190.19516550018875,1076.4540922247281,1516.5636235701313,2.0
671,671.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,30.0,-490.7756806520124,190.19516550018875,905.6296037528191,2355.6739842050215,4.0
672,672.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,1.0,1.0,30.0,-1073.1971895527113,56.00568523776178,1195.8564344681429,1633.0198419145595,10.0
673,673.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,50.0,-410.29416554809364,190.19516550018875,1101.8731475745146,4948.277650880274,10.0
674,674.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,20.0,-961.3383544451052,56.00568523776178,825.3685806966371,1063.112070181987,6.0
675,675.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,60.0,292.3487521522575,190.19516550018875,1176.2126675745146,3194.7843448399126,6.0
676,676.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,1.0,60.0,176.56627500669313,190.19516550018875,1041.3781475745143,4109.167290245384,8.0
677,677.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,0.9,50.0,-22.651393890674704,190.19516550018875,1106.4252275745146,3194.7843448399126,6.0
678,678.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,50.0,308.327913219295,190.19516550018875,1222.2411475745146,2355.6739842050215,4.0
679,679.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,50.0,410.6718659074403,190.19516550018875,1006.2551152809101,2355.6739842050215,4.0
680,680.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,-410.14696979594754,190.19516550018875,1099.17951528091,1591.8362083407142,2.0
681,681.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,20.0,-1456.5118911697318,56.00568523776178,1373.3231475745145,1633.0198419145595,10.0
682,682.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,30.0,-879.1850014809721,122.80081648011236,1176.2126675745146,2667.271586622722,8.0
683,683.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,30.0,-1292.6692995385133,56.00568523776178,1527.801434468143,1612.1948006562468,10.0
684,684.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,45.0,-154.94470037750136,190.19516550018875,1029.39207528091,4033.8947054748023,8.0
685,685.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,60.0,336.95256157643536,190.19516550018875,1098.9735241277006,3194.7843448399126,6.0
686,686.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.9,1.0,35.0,-527.1259349499038,165.6091073884545,889.961603752819,2891.021240748235,6.0
687,687.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,50.0,-187.30466330236948,190.19516550018875,1098.9735241277006,4948.277650880274,10.0
688,688.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,35.0,-277.9185153415867,190.19516550018875,1260.9035144681432,1516.5636235701313,2.0
689,689.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,1.0,45.0,57.636968784851724,190.19516550018875,959.6046352809101,3270.0569296104945,6.0
690,690.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,20.0,-1283.7577596818865,56.00568523776178,1076.4540922247281,1633.0198419145595,10.0
691,691.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9,1.0,20.0,-1099.3504672514978,56.00568523776178,1300.102291021329,1063.112070181987,6.0
692,692.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.9,0.9,30.0,-823.5122380608543,56.00568523776178,784.6396037528191,1327.2409147899605,8.0
693,693.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.9,1.0,20.0,-596.3056399660417,190.19516550018875,1116.584603752819,1591.8362083407142,2.0
694,694.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,50.0,-174.51698715861045,190.19516550018875,1085.1290041277005,4948.277650880274,10.0
695,695.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,1.0,35.0,-122.69155411909816,190.19516550018875,919.474123752819,1591.8362083407142,2.0
696,696.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,0.9,55.0,10.290399619323816,190.19516550018875,1041.043603752819,4873.005066109692,10.0
