n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
943,943.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.7,55.0,-355.80410807251985,15.616849859709033,627.4556148563663,539.1868779709895,10.0
944,944.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,60.0,-313.5520238982784,23.078289705525684,665.2451312644187,748.0349467285823,8.0
945,945.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,1.0,35.0,-488.6883539507812,9.617224844721495,794.4181640805233,248.14832102220333,6.0
946,946.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,35.0,-517.7533214135677,4.435883168136524,821.2151640805233,130.80380415115704,8.0
947,947.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.8,30.0,-430.15897301294575,12.063173059093632,706.3873312644187,245.1329821477563,4.0
948,948.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,20.0,-428.4183932822005,4.435883168136524,650.2231640805235,72.57931458312319,2.0
949,949.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,30.0,-406.3661551760057,21.34758413565328,718.8391312644187,368.20023131139914,2.0
950,950.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,25.0,-519.9740483319852,4.435883168136524,783.425647672471,111.39564096181242,6.0
951,951.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,50.0,-377.39100443399207,23.078289705525684,821.2151640805233,552.2048910064627,4.0
952,952.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.9,55.0,-228.78989153562094,23.078289705525684,703.0346476724711,405.69329469753785,2.0
953,953.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,40.0,-435.53483327710046,23.078289705525684,794.4181640805233,438.0910069961145,2.0
954,954.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,30.0,-470.40186761678433,4.435883168136524,707.8466148563664,150.21196734050164,10.0
955,955.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,40.0,-459.7855248999791,17.228584059626538,794.4181640805233,364.40830255723347,4.0
956,956.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,50.0,-391.0179078752198,20.369443467053202,721.304727672471,570.7189213763774,6.0
957,957.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.8,60.0,-206.8309377434277,23.078289705525684,665.2451312644187,519.8071787078861,4.0
958,958.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,55.0,-375.5440428573406,19.359945033123836,707.8466148563664,720.1186602013825,10.0
959,959.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,30.0,-455.59823992417694,4.435883168136524,680.515647672471,156.1198730509215,10.0
960,960.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,50.0,-396.3150712243791,20.369443467053202,729.8316476724711,570.7189213763774,6.0
961,961.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,45.0,-377.2856316255196,14.9190934620702,645.7256948563663,396.04074809852744,6.0
962,962.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,1.0,50.0,-410.1512207078482,22.29896888868372,781.9663640805235,716.5823377216565,8.0
963,963.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.9,20.0,-444.2850135186118,4.435883168136524,675.560487672471,72.57931458312319,2.0
964,964.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,40.0,-433.04076711060117,4.435883168136524,683.5152112644187,150.21196734050164,10.0
965,965.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,45.0,-389.3512706652017,4.435883168136524,608.6851312644187,150.21196734050164,10.0
966,966.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,20.0,-432.0764073781655,4.435883168136524,599.9814548563663,136.71170986157688,8.0
967,967.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,1.0,60.0,-251.44069312319155,23.078289705525684,740.8241640805232,519.8071787078861,4.0
968,968.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.8,20.0,-483.0187494072364,4.435883168136524,683.5152112644187,136.71170986157688,8.0
969,969.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.7,20.0,-443.0212623695935,4.435883168136524,622.8535748563663,130.80380415115704,8.0
970,970.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.7,40.0,-341.4804057637548,17.228584059626538,599.9814548563663,364.40830255723347,4.0
971,971.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,50.0,-435.16853296820267,16.098655575530614,756.6286476724712,484.48717528777075,8.0
972,972.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,50.0,-304.03337274923774,23.078289705525684,645.7256948563663,666.3187750168108,6.0
973,973.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.7,55.0,-191.31977987260976,23.078289705525684,570.8956148563664,552.2048910064627,4.0
974,974.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,35.0,-445.4826864189437,4.435883168136524,692.0421312644187,117.30354667223224,6.0
975,975.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,35.0,-407.3339827014172,4.569773722482594,645.7256948563663,100.64684203887646,4.0
976,976.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,55.0,-288.8055214967967,23.078289705525684,745.6361312644187,519.8071787078861,4.0
977,977.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,40.0,-415.018737581961,16.098655575530614,718.8391312644187,431.73428251103377,6.0
978,978.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.9,25.0,-453.4843328325172,4.435883168136524,675.560487672471,136.71170986157688,8.0
979,979.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,30.0,-397.00124460957437,4.435883168136524,599.9814548563663,136.71170986157688,8.0
980,980.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,20.0,-486.4998179312439,4.435883168136524,744.1768476724711,97.89538348288765,4.0
981,981.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,45.0,-302.3680695444016,23.078289705525684,645.7256948563663,405.69329469753785,2.0
982,982.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,1.0,25.0,-374.94446896698037,12.39118903747125,616.1821640805234,197.17454623551333,2.0
983,983.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,50.0,-376.93748501650936,20.369443467053202,698.432607672471,570.7189213763774,6.0
984,984.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,30.0,-410.0032833625417,8.126778234860332,660.6430912644187,128.32602250183683,2.0
985,985.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,40.0,-375.7346201356168,16.098655575530614,654.2526148563663,431.73428251103377,6.0
986,986.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,50.0,-301.79599502856,23.078289705525684,646.4746476724711,519.8071787078861,4.0
987,987.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.7,60.0,-163.43172338933326,23.078289705525684,536.8546148563664,633.9210627182342,6.0
988,988.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,35.0,-376.94165404159617,16.098655575530614,642.7261312644187,284.1553270835871,2.0
989,989.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,45.0,-299.57467750204876,23.078289705525684,707.8466148563664,405.69329469753785,2.0
990,990.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,45.0,-328.096162519994,4.435883168136524,502.8136148563663,156.1198730509215,10.0
991,991.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,0.8,40.0,-296.5486374816211,18.312927771802244,540.6031312644187,477.4621501895063,6.0
992,992.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,35.0,-434.75908162264403,23.078289705525684,821.2151640805233,405.69329469753785,2.0
993,993.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,1.0,35.0,-363.39117445616216,19.359945033123836,650.2231640805235,418.5813267168312,4.0
994,994.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,1.0,55.0,-318.60359316610123,23.078289705525684,713.3500040805234,552.2048910064627,4.0
995,995.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.8,55.0,-259.8752120713261,23.078289705525684,574.6441312644188,780.4326590271588,8.0
996,996.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,55.0,-321.00519344299266,15.616849859709033,570.8956148563664,539.1868779709895,10.0
997,997.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.8,40.0,-384.87737750068555,12.063173059093632,637.7709712644187,352.1861672983064,8.0
998,998.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,30.0,-521.7360453419691,4.435883168136524,821.2151640805233,117.30354667223224,6.0
999,999.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.8,20.0,-426.94143745365056,4.435883168136524,608.6851312644187,117.30354667223224,6.0
