date ,Condicion ,CAMPO,PRODUCCION_MMBTU
oct-35,BASICA ,ABARCO,665.9844204
nov-35,BASICA ,ABARCO,660.2626736
dic-35,BASICA ,ABARCO,654.6075287
ene-36,BASICA ,ABARCO,646.3986701
feb-36,BASICA ,ABARCO,635.8025049
mar-36,BASICA ,ABARCO,630.5104142
abr-36,BASICA ,ABARCO,622.3878663
may-36,BASICA ,ABARCO,616.7555859
jun-36,BASICA ,ABARCO,608.4040364
jul-36,BASICA ,ABARCO,603.3493105
ago-36,BASICA ,ABARCO,598.2690268
sep-36,BASICA ,ABARCO,593.3016755
oct-36,BASICA ,ABARCO,588.3893984
nov-36,BASICA ,ABARCO,583.5168265
dic-36,BASICA ,ABARCO,575.3862687
ene-37,BASICA ,ABARCO,570.6061095
feb-37,BASICA ,ABARCO,566.047117
mar-37,BASICA ,ABARCO,561.5553302
abr-37,BASICA ,ABARCO,556.9664771
may-37,BASICA ,ABARCO,552.0213938
jun-37,BASICA ,ABARCO,547.5249373
jul-37,BASICA ,ABARCO,543.0795184
ago-37,BASICA ,ABARCO,538.6120339
sep-37,BASICA ,ABARCO,529.4836591
oct-37,BASICA ,ABARCO,523.245173
nov-37,BASICA ,ABARCO,513.3635545
dic-37,BASICA ,ABARCO,509.3112079
ene-38,BASICA ,ABARCO,505.2384012
feb-38,BASICA ,ABARCO,501.3529575
mar-38,BASICA ,ABARCO,495.4942283
abr-38,BASICA ,ABARCO,491.6113277
may-38,BASICA ,ABARCO,487.7690319
jun-38,BASICA ,ABARCO,481.1745662
jul-38,BASICA ,ABARCO,477.037175
ago-38,BASICA ,ABARCO,471.0228577
sep-38,BASICA ,ABARCO,465.1199301
oct-38,BASICA ,ABARCO,457.5611257
nov-38,BASICA ,ABARCO,454.1047726
dic-38,BASICA ,ABARCO,450.6831549
ene-39,BASICA ,ABARCO,446.2360628
feb-39,BASICA ,ABARCO,440.7573577
mar-39,BASICA ,ABARCO,437.1508231
abr-39,BASICA ,ABARCO,431.6761371
may-39,BASICA ,ABARCO,428.4735875
jun-39,BASICA ,ABARCO,425.2952984
jul-39,BASICA ,ABARCO,422.1482317
ago-39,BASICA ,ABARCO,418.982425
sep-39,BASICA ,ABARCO,415.8819785
oct-39,BASICA ,ABARCO,412.8146685
nov-39,BASICA ,ABARCO,407.2864876
dic-39,BASICA ,ABARCO,404.3046533
ene-40,BASICA ,ABARCO,401.3058194
feb-40,BASICA ,ABARCO,398.4075024
mar-40,BASICA ,ABARCO,395.543245
abr-40,BASICA ,ABARCO,392.6560777
may-40,BASICA ,ABARCO,389.7971061
jun-40,BASICA ,ABARCO,386.9588619
jul-40,BASICA ,ABARCO,384.1454268
ago-40,BASICA ,ABARCO,381.3200457
sep-40,BASICA ,ABARCO,378.5523891
oct-40,BASICA ,ABARCO,366.8687557
nov-40,BASICA ,ABARCO,363.4530198
dic-40,BASICA ,ABARCO,360.8921838
ene-41,BASICA ,ABARCO,358.3144218
feb-41,BASICA ,ABARCO,355.8537594
mar-41,BASICA ,ABARCO,351.3978987
abr-41,BASICA ,ABARCO,348.9419129
may-41,BASICA ,ABARCO,346.5096146
jun-41,BASICA ,ABARCO,344.0906576
jul-41,BASICA ,ABARCO,341.6965583
ago-41,BASICA ,ABARCO,332.7063556
sep-41,BASICA ,ABARCO,330.0376591
oct-41,BASICA ,ABARCO,327.8040542
nov-41,BASICA ,ABARCO,325.5838864
dic-41,BASICA ,ABARCO,323.3841385
ene-42,BASICA ,ABARCO,321.1713688
feb-42,BASICA ,ABARCO,317.250286
mar-42,BASICA ,ABARCO,315.1856132
abr-42,BASICA ,ABARCO,313.0726955
may-42,BASICA ,ABARCO,310.9779184
jun-42,BASICA ,ABARCO,307.3418311
jul-42,BASICA ,ABARCO,305.3013894
ago-42,BASICA ,ABARCO,303.249215
sep-42,BASICA ,ABARCO,301.2376707
oct-42,BASICA ,ABARCO,299.2432198
nov-42,BASICA ,ABARCO,294.8078522
dic-42,BASICA ,ABARCO,196.7332381
ene-43,BASICA ,ABARCO,195.5901975
feb-43,BASICA ,ABARCO,194.4908658
mar-43,BASICA ,ABARCO,193.4063462
abr-43,BASICA ,ABARCO,192.2978419
may-43,BASICA ,ABARCO,191.1975063
jun-43,BASICA ,ABARCO,190.1024307
jul-43,BASICA ,ABARCO,189.0154813
ago-43,BASICA ,ABARCO,187.9226122
sep-43,BASICA ,ABARCO,186.8473153
oct-43,BASICA ,ABARCO,185.7813199
nov-43,BASICA ,ABARCO,184.7200683
dic-43,BASICA ,ABARCO,183.6676654
ene-44,BASICA ,ABARCO,182.6071787
feb-44,BASICA ,ABARCO,181.1665721
mar-44,BASICA ,ABARCO,180.1523484
abr-44,BASICA ,ABARCO,179.1266368
may-44,BASICA ,ABARCO,178.111281
jun-44,BASICA ,ABARCO,177.09925
jul-44,BASICA ,ABARCO,175.6844625
ago-44,BASICA ,ABARCO,174.6778047
sep-44,BASICA ,ABARCO,173.6880031
oct-44,BASICA ,ABARCO,172.7067901
nov-44,BASICA ,ABARCO,171.7291983
dic-44,BASICA ,ABARCO,170.7593355
ene-45,BASICA ,ABARCO,169.7843972
feb-45,BASICA ,ABARCO,168.8460288
mar-45,BASICA ,ABARCO,167.9194637
abr-45,BASICA ,ABARCO,166.9716854
may-45,BASICA ,ABARCO,166.0319649
jun-45,BASICA ,ABARCO,165.0969859
jul-45,BASICA ,ABARCO,164.1692073
ago-45,BASICA ,ABARCO,163.2350008
sep-45,BASICA ,ABARCO,162.3162131
oct-45,BASICA ,ABARCO,161.4066408
nov-45,BASICA ,ABARCO,160.4992562
dic-45,BASICA ,ABARCO,159.1902768
ene-46,BASICA ,ABARCO,158.2897363
feb-46,BASICA ,ABARCO,157.4259052
mar-46,BASICA ,ABARCO,156.5715449
abr-46,BASICA ,ABARCO,155.6981793
may-46,BASICA ,ABARCO,154.8326073
jun-46,BASICA ,ABARCO,153.9698656
jul-46,BASICA ,ABARCO,153.1136535
ago-46,BASICA ,ABARCO,152.2524079
sep-46,BASICA ,ABARCO,151.4046783
oct-46,BASICA ,ABARCO,150.5659143
nov-46,BASICA ,ABARCO,149.7290906
dic-46,BASICA ,ABARCO,148.8999697
ene-47,BASICA ,ABARCO,144.8655807
feb-47,BASICA ,ABARCO,144.0860652
mar-47,BASICA ,ABARCO,141.8052024
abr-47,BASICA ,ABARCO,141.0323718
may-47,BASICA ,ABARCO,140.2663153
jun-47,BASICA ,ABARCO,139.5028964
jul-47,BASICA ,ABARCO,138.7462286
ago-47,BASICA ,ABARCO,137.9835131
sep-47,BASICA ,ABARCO,137.2345387
oct-47,BASICA ,ABARCO,136.0831814
nov-47,BASICA ,ABARCO,135.3478333
dic-47,BASICA ,ABARCO,134.6191157
ene-48,BASICA ,ABARCO,133.8858812
feb-48,BASICA ,ABARCO,133.1720447
mar-48,BASICA ,ABARCO,132.464809
abr-48,BASICA ,ABARCO,131.7526143
may-48,BASICA ,ABARCO,131.0445261
jun-48,BASICA ,ABARCO,130.3409471
jul-48,BASICA ,ABARCO,129.6426929
ago-48,BASICA ,ABARCO,128.9390292
sep-48,BASICA ,ABARCO,128.2468591
oct-48,BASICA ,ABARCO,127.5612233
nov-48,BASICA ,ABARCO,126.0567194
dic-48,BASICA ,ABARCO,125.3882743
ene-49,BASICA ,ABARCO,124.7150976
feb-49,BASICA ,ABARCO,123.6602774
mar-49,BASICA ,ABARCO,123.0248588
abr-49,BASICA ,ABARCO,122.3755641
may-49,BASICA ,ABARCO,121.321107
jun-49,BASICA ,ABARCO,120.6826919
jul-49,BASICA ,ABARCO,120.0489106
ago-49,BASICA ,ABARCO,119.4098564
sep-49,BASICA ,ABARCO,118.78326
oct-49,BASICA ,ABARCO,118.1608651
nov-49,BASICA ,ABARCO,117.5414275
dic-49,BASICA ,ABARCO,116.9265909
ene-50,BASICA ,ABARCO,115.8984108
feb-50,BASICA ,ABARCO,115.3083626
mar-50,BASICA ,ABARCO,114.72491
abr-50,BASICA ,ABARCO,114.1274222
may-50,BASICA ,ABARCO,113.1246005
jun-50,BASICA ,ABARCO,112.5390291
jul-50,BASICA ,ABARCO,111.9579181
ago-50,BASICA ,ABARCO,111.371775
sep-50,BASICA ,ABARCO,110.7970949
oct-50,BASICA ,ABARCO,109.8174263
nov-50,BASICA ,ABARCO,109.2534659
dic-50,BASICA ,ABARCO,77.72178752
ene-51,BASICA ,ABARCO,72.65055965
feb-51,BASICA ,ABARCO,72.52999443
mar-51,BASICA ,ABARCO,72.41009424
abr-51,BASICA ,ABARCO,72.29085486
may-51,BASICA ,ABARCO,71.34727317
jun-51,BASICA ,ABARCO,65.04185112
jul-51,BASICA ,ABARCO,64.924569
ago-51,BASICA ,ABARCO,64.80793103
sep-51,BASICA ,ABARCO,63.86693422
oct-51,BASICA ,ABARCO,61.27657562
nov-51,BASICA ,ABARCO,60.33842684
dic-51,BASICA ,ABARCO,59.8193663
ene-52,BASICA ,ABARCO,56.00086503
feb-52,BASICA ,ABARCO,55.89541028
mar-52,BASICA ,ABARCO,55.79050376
abr-52,BASICA ,ABARCO,55.68614218
may-52,BASICA ,ABARCO,55.16982285
jun-52,BASICA ,ABARCO,55.06654143
jul-52,BASICA ,ABARCO,54.96379527
ago-52,BASICA ,ABARCO,54.44908172
sep-52,BASICA ,ABARCO,53.93489706
oct-52,BASICA ,ABARCO,53.83373758
nov-52,BASICA ,ABARCO,53.73310073
dic-52,BASICA ,ABARCO,53.22048393
ene-53,BASICA ,ABARCO,53.120883
feb-53,BASICA ,ABARCO,52.60929597
mar-53,BASICA ,ABARCO,52.51071869
abr-53,BASICA ,ABARCO,52.41264868
may-53,BASICA ,ABARCO,52.31508293
jun-53,BASICA ,ABARCO,51.39413556
jul-53,BASICA ,ABARCO,50.88904107
ago-53,BASICA ,ABARCO,50.79690305
sep-53,BASICA ,ABARCO,50.70521948
oct-53,BASICA ,ABARCO,50.61398782
nov-53,BASICA ,ABARCO,50.11070609
dic-53,BASICA ,ABARCO,50.02037066
ene-54,BASICA ,ABARCO,49.51798015
feb-54,BASICA ,ABARCO,49.42853096
mar-54,BASICA ,ABARCO,49.33952116
abr-54,BASICA ,ABARCO,48.83844887
may-54,BASICA ,ABARCO,48.75031052
jun-54,BASICA ,ABARCO,48.25010479
jul-54,BASICA ,ABARCO,48.16282818
ago-54,BASICA ,ABARCO,48.07597882
sep-54,BASICA ,ABARCO,47.57705489
oct-54,BASICA ,ABARCO,47.49105291
nov-54,BASICA ,ABARCO,47.40547109
dic-54,BASICA ,ABARCO,47.32030706
ene-55,BASICA ,ABARCO,47.23555852
feb-55,BASICA ,ABARCO,46.7387237
mar-55,BASICA ,ABARCO,45.83182252
abr-55,BASICA ,ABARCO,45.7513329
may-55,BASICA ,ABARCO,45.67122727
jun-55,BASICA ,ABARCO,45.17900409
jul-55,BASICA ,ABARCO,44.68716073
ago-55,BASICA ,ABARCO,44.60819455
sep-55,BASICA ,ABARCO,44.52960406
oct-55,BASICA ,ABARCO,44.4513872
nov-55,BASICA ,ABARCO,44.37354194
dic-55,BASICA ,ABARCO,44.29606626
ene-56,BASICA ,ABARCO,43.8064587
feb-56,BASICA ,ABARCO,43.72971615
mar-56,BASICA ,ABARCO,43.65333718
abr-56,BASICA ,ABARCO,43.57731982
may-56,BASICA ,ABARCO,43.50166209
jun-56,BASICA ,ABARCO,42.60136315
jul-56,BASICA ,ABARCO,42.11391941
ago-56,BASICA ,ABARCO,42.03932891
sep-56,BASICA ,ABARCO,41.96509032
oct-56,BASICA ,ABARCO,41.8912017
nov-56,BASICA ,ABARCO,41.81766117
dic-56,BASICA ,ABARCO,41.33196739
ene-57,BASICA ,ABARCO,41.25911739
feb-57,BASICA ,ABARCO,41.18660984
mar-57,BASICA ,ABARCO,41.11444291
abr-57,BASICA ,ABARCO,41.04261473
may-57,BASICA ,ABARCO,40.97112349
jun-57,BASICA ,ABARCO,40.48746791
jul-57,BASICA ,ABARCO,40.41664507
ago-57,BASICA ,ABARCO,40.34615374
sep-57,BASICA ,ABARCO,39.86349267
oct-57,BASICA ,ABARCO,39.79365897
nov-57,BASICA ,ABARCO,39.72415143
dic-57,BASICA ,ABARCO,38.8299694
ene-58,BASICA ,ABARCO,38.76110891
feb-58,BASICA ,ABARCO,38.28095218
mar-58,BASICA ,ABARCO,38.21588907
abr-58,BASICA ,ABARCO,38.15111921
may-58,BASICA ,ABARCO,38.08664107
jun-58,BASICA ,ABARCO,37.6099537
jul-58,BASICA ,ABARCO,37.54605448
ago-58,BASICA ,ABARCO,37.48244246
sep-58,BASICA ,ABARCO,37.41911616
oct-58,BASICA ,ABARCO,37.3560741
nov-58,BASICA ,ABARCO,36.88081535
dic-58,BASICA ,ABARCO,36.81833734
ene-59,BASICA ,ABARCO,36.34363974
feb-59,BASICA ,ABARCO,36.28171996
mar-59,BASICA ,ABARCO,36.22007714
abr-59,BASICA ,ABARCO,36.15870984
may-59,BASICA ,ABARCO,36.09761664
jun-59,BASICA ,ABARCO,36.03679611
jul-59,BASICA ,ABARCO,35.97624685
ago-59,BASICA ,ABARCO,34.680513
sep-59,BASICA ,ABARCO,34.6234875
oct-59,BASICA ,ABARCO,34.56670737
nov-59,BASICA ,ABARCO,34.5101714
dic-59,BASICA ,ABARCO,34.45387837
ene-60,BASICA ,ABARCO,34.39782707
feb-60,BASICA ,ABARCO,34.3420163
mar-60,BASICA ,ABARCO,33.46144598
abr-60,BASICA ,ABARCO,33.4061127
may-60,BASICA ,ABARCO,33.35101639
jun-60,BASICA ,ABARCO,33.29615588
jul-60,BASICA ,ABARCO,33.24152999
ago-60,BASICA ,ABARCO,33.18713755
sep-60,BASICA ,ABARCO,33.13297743
oct-60,BASICA ,ABARCO,33.07904845
nov-60,BASICA ,ABARCO,32.61285004
dic-60,BASICA ,ABARCO,32.55937994
ene-20,BASICA ,MORICHE,11568.29972
feb-20,BASICA ,MORICHE,12002.29972
mar-20,BASICA ,MORICHE,12726.29972
abr-20,BASICA ,MORICHE,12292.29972
may-20,BASICA ,MORICHE,11424.29972
jun-20,BASICA ,MORICHE,11279.29972
jul-20,BASICA ,MORICHE,11279.29972
ago-20,BASICA ,MORICHE,11279.29972
sep-20,BASICA ,MORICHE,11595.29972
oct-20,BASICA ,MORICHE,12068.29972
nov-20,BASICA ,MORICHE,13017.29972
dic-20,BASICA ,MORICHE,12838.92338
ene-21,BASICA ,MORICHE,12241.39015
feb-21,BASICA ,MORICHE,11751.56841
mar-21,BASICA ,MORICHE,11496.73772
abr-21,BASICA ,MORICHE,11261.26367
may-21,BASICA ,MORICHE,11605.75916
jun-21,BASICA ,MORICHE,12283.25646
jul-21,BASICA ,MORICHE,13445.37921
ago-21,BASICA ,MORICHE,13271.8586
sep-21,BASICA ,MORICHE,11894.04947
oct-21,BASICA ,MORICHE,11465.23139
nov-21,BASICA ,MORICHE,11695.71485
dic-21,BASICA ,MORICHE,11691.03657
ene-22,BASICA ,MORICHE,12222.19886
feb-22,BASICA ,MORICHE,13103.70404
mar-22,BASICA ,MORICHE,14410.18805
abr-22,BASICA ,MORICHE,13504.66932
may-22,BASICA ,MORICHE,12098.90361
jun-22,BASICA ,MORICHE,11663.00612
jul-22,BASICA ,MORICHE,11658.34092
ago-22,BASICA ,MORICHE,11808.5163
sep-22,BASICA ,MORICHE,12497.1774
oct-22,BASICA ,MORICHE,13443.05543
nov-22,BASICA ,MORICHE,14098.97834
dic-22,BASICA ,MORICHE,13249.89235
ene-23,BASICA ,MORICHE,11827.38887
feb-23,BASICA ,MORICHE,11625.73671
mar-23,BASICA ,MORICHE,11775.92513
abr-23,BASICA ,MORICHE,12069.59927
may-23,BASICA ,MORICHE,12860.93273
jun-23,BASICA ,MORICHE,13092.86866
jul-23,BASICA ,MORICHE,13809.3533
ago-23,BASICA ,MORICHE,12978.86283
sep-23,BASICA ,MORICHE,11790.22369
oct-23,BASICA ,MORICHE,11743.42511
nov-23,BASICA ,MORICHE,12037.11225
dic-23,BASICA ,MORICHE,12404.22061
ene-24,BASICA ,MORICHE,11869.59656
feb-24,BASICA ,MORICHE,11294.61674
mar-24,BASICA ,MORICHE,10777.62328
abr-24,BASICA ,MORICHE,11357.62043
may-24,BASICA ,MORICHE,11087.86717
jun-24,BASICA ,MORICHE,11297.84949
jul-24,BASICA ,MORICHE,11670.89424
ago-24,BASICA ,MORICHE,11152.52122
sep-24,BASICA ,MORICHE,10605.03058
oct-24,BASICA ,MORICHE,10111.39854
nov-24,BASICA ,MORICHE,10629.41935
dic-24,BASICA ,MORICHE,10398.80022
ene-25,BASICA ,MORICHE,10606.66651
feb-25,BASICA ,MORICHE,10988.9678
mar-25,BASICA ,MORICHE,10470.0257
abr-25,BASICA ,MORICHE,9950.969271
may-25,BASICA ,MORICHE,9472.482007
jun-25,BASICA ,MORICHE,9939.762449
jul-25,BASICA ,MORICHE,9747.880931
ago-25,BASICA ,MORICHE,9959.315879
sep-25,BASICA ,MORICHE,10323.64381
oct-25,BASICA ,MORICHE,9813.147354
nov-25,BASICA ,MORICHE,9323.695482
dic-25,BASICA ,MORICHE,8883.998642
ene-26,BASICA ,MORICHE,9274.599599
feb-26,BASICA ,MORICHE,9114.992341
mar-26,BASICA ,MORICHE,9355.659822
abr-26,BASICA ,MORICHE,9708.684765
may-26,BASICA ,MORICHE,9215.565748
jun-26,BASICA ,MORICHE,8751.707417
jul-26,BASICA ,MORICHE,8337.360073
ago-26,BASICA ,MORICHE,8623.27878
sep-26,BASICA ,MORICHE,8518.714319
oct-26,BASICA ,MORICHE,8741.653574
nov-26,BASICA ,MORICHE,9110.555167
dic-26,BASICA ,MORICHE,8644.523397
ene-27,BASICA ,MORICHE,8204.237732
feb-27,BASICA ,MORICHE,7823.702668
mar-27,BASICA ,MORICHE,8027.634109
abr-27,BASICA ,MORICHE,7960.788096
may-27,BASICA ,MORICHE,8198.694135
jun-27,BASICA ,MORICHE,8567.774871
jul-27,BASICA ,MORICHE,8116.779252
ago-27,BASICA ,MORICHE,7696.36585
sep-27,BASICA ,MORICHE,7341.410995
oct-27,BASICA ,MORICHE,7498.18935
nov-27,BASICA ,MORICHE,7446.295905
dic-27,BASICA ,MORICHE,7707.139097
ene-28,BASICA ,MORICHE,8070.28598
feb-28,BASICA ,MORICHE,7625.96593
mar-28,BASICA ,MORICHE,7225.615854
abr-28,BASICA ,MORICHE,6888.919956
may-28,BASICA ,MORICHE,6990.597397
jun-28,BASICA ,MORICHE,7008.597521
jul-28,BASICA ,MORICHE,7196.931523
ago-28,BASICA ,MORICHE,7454.778357
sep-28,BASICA ,MORICHE,7039.580985
oct-28,BASICA ,MORICHE,6703.758162
nov-28,BASICA ,MORICHE,6410.31459
dic-28,BASICA ,MORICHE,6344.407742
ene-29,BASICA ,MORICHE,6423.295796
feb-29,BASICA ,MORICHE,6678.351955
mar-29,BASICA ,MORICHE,6979.988578
abr-29,BASICA ,MORICHE,6594.14218
may-29,BASICA ,MORICHE,6277.847877
jun-29,BASICA ,MORICHE,5980.948794
jul-29,BASICA ,MORICHE,5919.858545
ago-29,BASICA ,MORICHE,5862.913409
sep-29,BASICA ,MORICHE,5809.14535
oct-29,BASICA ,MORICHE,5750.301912
nov-29,BASICA ,MORICHE,5696.491241
dic-29,BASICA ,MORICHE,5644.932296
ene-30,BASICA ,MORICHE,5587.384265
feb-30,BASICA ,MORICHE,5532.138366
mar-30,BASICA ,MORICHE,5480.92244
abr-30,BASICA ,MORICHE,5428.519216
may-30,BASICA ,MORICHE,5376.098342
jun-30,BASICA ,MORICHE,5326.897516
jul-30,BASICA ,MORICHE,5279.82687
ago-30,BASICA ,MORICHE,5225.319797
sep-30,BASICA ,MORICHE,5178.39003
oct-30,BASICA ,MORICHE,5131.07481
nov-30,BASICA ,MORICHE,5083.690535
dic-30,BASICA ,MORICHE,5037.240683
ene-31,BASICA ,MORICHE,4990.855081
feb-31,BASICA ,MORICHE,4948.216184
mar-31,BASICA ,MORICHE,4904.792796
abr-31,BASICA ,MORICHE,4861.078018
may-31,BASICA ,MORICHE,4817.984129
jun-31,BASICA ,MORICHE,4774.227403
jul-31,BASICA ,MORICHE,4732.160322
ago-31,BASICA ,MORICHE,4688.749693
sep-31,BASICA ,MORICHE,4644.713898
oct-31,BASICA ,MORICHE,4601.722679
nov-31,BASICA ,MORICHE,4559.761415
dic-31,BASICA ,MORICHE,4517.53195
ene-32,BASICA ,MORICHE,4477.235498
feb-32,BASICA ,MORICHE,4433.21163
mar-32,BASICA ,MORICHE,4392.475514
abr-32,BASICA ,MORICHE,4352.791907
may-32,BASICA ,MORICHE,4315.181607
jun-32,BASICA ,MORICHE,4278.905842
jul-32,BASICA ,MORICHE,4228.590994
ago-32,BASICA ,MORICHE,4191.426194
sep-32,BASICA ,MORICHE,4155.397622
oct-32,BASICA ,MORICHE,4120.002881
nov-32,BASICA ,MORICHE,4081.310318
dic-32,BASICA ,MORICHE,4047.235135
ene-33,BASICA ,MORICHE,4008.420646
feb-33,BASICA ,MORICHE,3966.065908
mar-33,BASICA ,MORICHE,3930.927738
abr-33,BASICA ,MORICHE,3894.813068
may-33,BASICA ,MORICHE,3861.09815
jun-33,BASICA ,MORICHE,3826.033738
jul-33,BASICA ,MORICHE,3791.965181
ago-33,BASICA ,MORICHE,3759.671722
sep-33,BASICA ,MORICHE,3727.031498
oct-33,BASICA ,MORICHE,3692.807613
nov-33,BASICA ,MORICHE,3660.261027
dic-33,BASICA ,MORICHE,3629.216027
ene-34,BASICA ,MORICHE,3596.551547
feb-34,BASICA ,MORICHE,3564.83203
mar-34,BASICA ,MORICHE,3533.245861
abr-34,BASICA ,MORICHE,3503.491708
may-34,BASICA ,MORICHE,3467.968134
jun-34,BASICA ,MORICHE,3436.211778
jul-34,BASICA ,MORICHE,3408.216435
ago-34,BASICA ,MORICHE,3376.566868
sep-34,BASICA ,MORICHE,3344.643294
oct-34,BASICA ,MORICHE,3309.838703
nov-34,BASICA ,MORICHE,3278.204369
dic-34,BASICA ,MORICHE,3237.506869
ene-35,BASICA ,MORICHE,3209.428698
feb-35,BASICA ,MORICHE,3180.240311
mar-35,BASICA ,MORICHE,3149.947452
abr-35,BASICA ,MORICHE,3116.655757
may-35,BASICA ,MORICHE,3082.396555
jun-35,BASICA ,MORICHE,3055.967827
jul-35,BASICA ,MORICHE,3026.820261
ago-35,BASICA ,MORICHE,2999.756286
sep-35,BASICA ,MORICHE,2972.587495
oct-35,BASICA ,MORICHE,2946.793029
nov-35,BASICA ,MORICHE,2917.53782
dic-35,BASICA ,MORICHE,2886.452622
ene-36,BASICA ,MORICHE,2858.876054
feb-36,BASICA ,MORICHE,2829.848925
mar-36,BASICA ,MORICHE,2806.486921
abr-36,BASICA ,MORICHE,2781.126211
may-36,BASICA ,MORICHE,2751.715941
jun-36,BASICA ,MORICHE,2729.663622
jul-36,BASICA ,MORICHE,2703.212836
ago-36,BASICA ,MORICHE,2680.469358
sep-36,BASICA ,MORICHE,2657.232234
oct-36,BASICA ,MORICHE,2632.559632
nov-36,BASICA ,MORICHE,2608.650892
dic-36,BASICA ,MORICHE,2585.478839
ene-37,BASICA ,MORICHE,2563.18076
feb-37,BASICA ,MORICHE,2540.471662
mar-37,BASICA ,MORICHE,2515.948502
abr-37,BASICA ,MORICHE,2493.544429
may-37,BASICA ,MORICHE,2462.200374
jun-37,BASICA ,MORICHE,2440.572908
jul-37,BASICA ,MORICHE,2419.583261
ago-37,BASICA ,MORICHE,2394.989286
sep-37,BASICA ,MORICHE,2369.119988
oct-37,BASICA ,MORICHE,2350.173103
nov-37,BASICA ,MORICHE,2331.219797
dic-37,BASICA ,MORICHE,2304.325574
ene-38,BASICA ,MORICHE,2280.988447
feb-38,BASICA ,MORICHE,2249.867681
mar-38,BASICA ,MORICHE,2229.877115
abr-38,BASICA ,MORICHE,2208.360984
may-38,BASICA ,MORICHE,2187.876293
jun-38,BASICA ,MORICHE,2169.040569
jul-38,BASICA ,MORICHE,2151.681258
ago-38,BASICA ,MORICHE,2131.147145
sep-38,BASICA ,MORICHE,2114.127229
oct-38,BASICA ,MORICHE,2097.904134
nov-38,BASICA ,MORICHE,2081.60047
dic-38,BASICA ,MORICHE,2064.779253
ene-39,BASICA ,MORICHE,2048.519045
feb-39,BASICA ,MORICHE,2027.463196
mar-39,BASICA ,MORICHE,2012.252535
abr-39,BASICA ,MORICHE,1997.095335
may-39,BASICA ,MORICHE,1982.128708
jun-39,BASICA ,MORICHE,1959.616638
jul-39,BASICA ,MORICHE,1936.020137
ago-39,BASICA ,MORICHE,1920.506308
sep-39,BASICA ,MORICHE,1905.647533
oct-39,BASICA ,MORICHE,1884.808396
nov-39,BASICA ,MORICHE,1864.980186
dic-39,BASICA ,MORICHE,1841.592536
ene-40,BASICA ,MORICHE,1824.588233
feb-40,BASICA ,MORICHE,1808.214816
mar-40,BASICA ,MORICHE,1795.082961
abr-40,BASICA ,MORICHE,1781.35814
may-40,BASICA ,MORICHE,1767.47084
jun-40,BASICA ,MORICHE,1752.359706
jul-40,BASICA ,MORICHE,1722.51
ago-40,BASICA ,MORICHE,1704.414086
sep-40,BASICA ,MORICHE,1687.02281
oct-40,BASICA ,MORICHE,1673.679896
nov-40,BASICA ,MORICHE,1660.485891
dic-40,BASICA ,MORICHE,1646.0168
ene-41,BASICA ,MORICHE,1632.577217
feb-41,BASICA ,MORICHE,1620.953532
mar-41,BASICA ,MORICHE,1607.339495
abr-41,BASICA ,MORICHE,1588.960133
may-41,BASICA ,MORICHE,1575.761469
jun-41,BASICA ,MORICHE,1555.904487
jul-41,BASICA ,MORICHE,1542.046515
ago-41,BASICA ,MORICHE,1515.186307
sep-41,BASICA ,MORICHE,1499.00839
oct-41,BASICA ,MORICHE,1485.52937
nov-41,BASICA ,MORICHE,1474.847381
dic-41,BASICA ,MORICHE,1459.736259
ene-42,BASICA ,MORICHE,1448.569869
feb-42,BASICA ,MORICHE,1432.183494
mar-42,BASICA ,MORICHE,1416.961072
abr-42,BASICA ,MORICHE,1405.837934
may-42,BASICA ,MORICHE,1389.261506
jun-42,BASICA ,MORICHE,1378.837008
jul-42,BASICA ,MORICHE,1368.953086
ago-42,BASICA ,MORICHE,1358.943387
sep-42,BASICA ,MORICHE,1349.266317
oct-42,BASICA ,MORICHE,1337.390699
nov-42,BASICA ,MORICHE,1323.526996
dic-42,BASICA ,MORICHE,1309.433091
ene-43,BASICA ,MORICHE,1289.985152
feb-43,BASICA ,MORICHE,1274.506817
mar-43,BASICA ,MORICHE,1265.28881
abr-43,BASICA ,MORICHE,1251.831002
may-43,BASICA ,MORICHE,1242.530535
jun-43,BASICA ,MORICHE,1233.246723
jul-43,BASICA ,MORICHE,1221.609855
ago-43,BASICA ,MORICHE,1203.30477
sep-43,BASICA ,MORICHE,1192.062595
oct-43,BASICA ,MORICHE,1178.166063
nov-43,BASICA ,MORICHE,1167.052197
dic-43,BASICA ,MORICHE,1150.06645
ene-44,BASICA ,MORICHE,1139.688985
feb-44,BASICA ,MORICHE,1128.014505
mar-44,BASICA ,MORICHE,1118.397474
abr-44,BASICA ,MORICHE,1105.187073
may-44,BASICA ,MORICHE,1097.548313
jun-44,BASICA ,MORICHE,1089.928607
jul-44,BASICA ,MORICHE,1082.402608
ago-44,BASICA ,MORICHE,1070.319791
sep-44,BASICA ,MORICHE,1061.227507
oct-44,BASICA ,MORICHE,1052.272378
nov-44,BASICA ,MORICHE,1043.251684
dic-44,BASICA ,MORICHE,1033.255636
ene-45,BASICA ,MORICHE,1021.539344
feb-45,BASICA ,MORICHE,1014.189201
mar-45,BASICA ,MORICHE,999.0682557
abr-45,BASICA ,MORICHE,991.2281436
may-45,BASICA ,MORICHE,978.3383358
jun-45,BASICA ,MORICHE,967.1210272
jul-45,BASICA ,MORICHE,955.5455232
