n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
2266,2266.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6,0.7,0.8,0.8,55.0,44.08836996859856,82.91181660243913,592.0282553497864,1101.3883060878925
2267,2267.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.9,0.8,1.0,0.7,55.0,201.32633737859203,82.91181660243913,324.7680000000001,1470.8482267698605
2268,2268.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.5,0.9,0.7,0.9,55.0,91.77955475068275,82.91181660243913,388.404,1002.3995635088337
2269,2269.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.4,0.7,1.0,0.9,55.0,316.68293401165386,82.91181660243913,284.1719999999999,867.1639744573793
2270,2270.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,0.9,0.8,0.8,55.0,228.1577460884861,82.91181660243913,379.49039999999997,1101.3883060878925
2271,2271.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.8,0.9,0.7,55.0,102.88911808589285,82.91181660243913,679.2256872685099,929.9058705640424
2272,2272.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.1,0.7,1.0,0.7,45.0,257.6547124739743,82.91181660243913,295.15919999999994,388.96351435822436
2273,2273.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.9,1.0,55.0,-56.30988750766703,82.91181660243913,755.6336872685097,1173.8819990326838
2274,2274.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.1,0.8,0.8,1.0,65.0,232.42589225600662,82.91181660243913,621.6370553497866,497.7040537754114
2275,2275.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.2,0.7,0.8,1.0,45.0,11.573295023059593,82.91181660243913,581.0410553497863,632.939642826866
2276,2276.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.6,0.7,0.9,0.8,65.0,307.7748791189309,82.91181660243913,295.15919999999994,1101.3883060878925
2277,2277.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.6,1.0,0.8,1.0,45.0,-139.294582383929,82.91181660243913,702.8290553497864,1173.8819990326838
2278,2278.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.8,0.9,0.8,0.8,55.0,-104.44976342848986,82.91181660243913,662.2330553497864,1371.8594841908016
2279,2279.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,1.0,65.0,195.95540152054323,82.91181660243913,324.7680000000001,1714.8243552385022
2280,2280.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,0.9,1.0,1.0,45.0,-114.13872260492585,82.91181660243913,736.450319187233,1309.1175880841383
2281,2281.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.3,1.0,0.8,0.8,55.0,129.8642039327574,82.91181660243913,405.96,695.681538933529
2282,2282.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.3,1.0,1.0,0.8,55.0,198.38458313327016,82.91181660243913,405.96,695.681538933529
2283,2283.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,45.0,-187.08568501343802,82.91181660243913,685.2730553497863,1543.341919714652
2284,2284.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,0.7,0.9,1.0,55.0,280.01027152053825,82.91181660243913,302.0919999999999,1038.64640998123
2285,2285.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,65.0,-60.98048733517675,82.91181660243913,722.3816872685097,1606.0838158213148
2286,2286.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,0.8,0.7,1.0,55.0,55.99137010464165,82.91181660243913,584.5284234310633,1038.64640998123
2287,2287.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.9,0.8,0.7,0.9,55.0,56.64664112377712,82.91181660243913,584.5284234310633,1543.341919714652
2288,2288.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.1,0.9,0.7,0.7,55.0,200.78823916011035,82.91181660243913,648.1644234310633,388.96351435822436
2289,2289.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.7,0.7,0.9,0.9,65.0,212.43196085977948,82.91181660243913,295.15919999999994,1272.870741611743
2290,2290.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.4,0.9,0.9,0.8,45.0,-90.08923364333643,82.91181660243913,713.4680872685096,830.9171279849836
2291,2291.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.9,0.9,0.7,0.8,55.0,13.859550241549904,82.91181660243913,388.404,1507.0950732422561
2292,2292.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.1,1.0,0.8,0.8,65.0,337.25315068715247,82.91181660243913,431.56,425.21036083062006
2293,2293.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.2,0.8,0.7,0.7,65.0,369.73741028366277,82.91181660243913,345.24800000000005,524.1991034096789
2294,2294.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.6,1.0,1.0,1.0,65.0,139.39026283146876,82.91181660243913,777.046319187233,1173.8819990326838
2295,2295.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.7,0.8,1.0,1.0,65.0,346.1836273242235,82.91181660243913,337.32480000000004,1309.1175880841383
2296,2296.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.5,0.9,0.8,0.8,55.0,166.17663453324406,82.91181660243913,388.404,966.1527170364379
2297,2297.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.1,0.7,1.0,1.0,55.0,99.60706579507047,82.91181660243913,666.245519187233,497.7040537754114
2298,2298.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.8,1.0,0.7,0.8,55.0,-107.81798591055268,82.91181660243913,665.7204234310632,1371.8594841908016
2299,2299.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,55.0,-190.24218910514267,82.91181660243913,722.3816872685097,1714.8243552385022
2300,2300.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.3,0.7,0.9,0.8,65.0,376.60648996849966,82.91181660243913,284.1719999999999,695.681538933529
2301,2301.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3,0.7,0.7,0.9,45.0,-7.416506044052374,82.91181660243913,554.9196234310632,731.9283854059247
2302,2302.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.7,0.9,0.7,0.8,55.0,136.4178815727336,82.91181660243913,365.364,1236.6238951393468
2303,2303.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.8,0.8,0.8,65.0,268.76481407587715,82.91181660243913,634.1938553497864,830.9171279849836
2304,2304.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.9,1.0,65.0,259.88331115393373,82.91181660243913,388.404,632.939642826866
2305,2305.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.8,1.0,1.0,0.8,55.0,25.135011549806425,82.91181660243913,405.96,1371.8594841908016
2306,2306.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.4,0.8,0.9,0.8,45.0,42.45936145729787,82.91181660243913,324.7680000000001,830.9171279849836
2307,2307.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.3,0.7,0.9,1.0,65.0,115.58868281869798,82.91181660243913,636.0696872685097,768.1752318783205
2308,2308.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.1,0.8,0.8,0.8,65.0,232.86185852097876,82.91181660243913,642.1170553497866,425.21036083062006
2309,2309.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.6,1.0,0.7,0.9,55.0,52.51750634008533,82.91181660243913,421.656,1137.6351525602884
2310,2310.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,1.0,0.7,45.0,-192.1887269664474,82.91181660243913,759.490319187233,1335.612637718406
2311,2311.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.6,0.9,0.8,0.7,55.0,-56.69473707808157,82.91181660243913,662.2330553497864,1065.1414596154968
2312,2312.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.1,0.7,0.7,1.0,65.0,406.7148930028868,82.91181660243913,284.1719999999999,497.7040537754114
2313,2313.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,1.0,0.8,0.7,55.0,294.5002977929291,82.91181660243913,421.656,524.1991034096789
2314,2314.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.8,1.0,0.9,45.0,18.527046399835918,82.91181660243913,337.32480000000004,1272.870741611743
2315,2315.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4,1.0,1.0,0.8,55.0,-95.11574435330805,82.91181660243913,802.6463191872331,830.9171279849836
2316,2316.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.8,0.9,0.8,0.7,55.0,192.12941853253352,82.91181660243913,379.49039999999997,1335.612637718406
2317,2317.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.8,1.0,0.9,1.0,45.0,-43.41082346184644,82.91181660243913,431.56,1444.3531771355931
2318,2318.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.3,1.0,0.7,1.0,55.0,250.5595622293459,82.91181660243913,431.56,768.1752318783205
2319,2319.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.7,1.0,0.9,1.0,65.0,294.2760215750005,82.91181660243913,431.56,1309.1175880841383
2320,2320.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.3,1.0,0.7,0.9,55.0,137.57877449983067,82.91181660243913,665.7204234310632,731.9283854059247
2321,2321.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.7,0.9,1.0,0.8,65.0,50.44400490732204,82.91181660243913,750.576719187233,1236.6238951393468
2322,2322.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.9,0.9,1.0,65.0,94.69238724142386,82.91181660243913,722.3816872685097,1038.64640998123
2323,2323.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.3,0.9,1.0,1.0,55.0,132.71776348273804,82.91181660243913,379.49039999999997,768.1752318783205
2324,2324.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.8,0.7,0.9,55.0,208.83688922628002,82.91181660243913,337.32480000000004,867.1639744573793
2325,2325.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,0.8,0.9,55.0,149.16907200728116,82.91181660243913,685.2730553497863,596.6927963544703
2326,2326.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.8,65.0,121.24277527800307,82.91181660243913,802.6463191872331,695.681538933529
2327,2327.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,1.0,0.9,65.0,137.29826400044666,82.91181660243913,431.56,1272.870741611743
2328,2328.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.3,0.8,1.0,0.8,45.0,120.65792528348018,82.91181660243913,345.24800000000005,695.681538933529
2329,2329.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.5,0.7,0.9,1.0,65.0,328.9073233889433,82.91181660243913,302.0919999999999,1038.64640998123
2330,2330.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.7,0.8,0.7,0.9,55.0,153.4742466815872,82.91181660243913,324.7680000000001,1272.870741611743
2331,2331.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.2,0.8,0.7,0.7,55.0,68.42345435111689,82.91181660243913,584.5284234310633,524.1991034096789
2332,2332.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,0.8,0.7,0.7,55.0,45.718913607196264,82.91181660243913,597.0852234310634,1065.1414596154968
2333,2333.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,65.0,-4.173455744299169,82.91181660243913,722.3816872685097,1678.5775087661063
2334,2334.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.6,0.7,0.8,0.9,55.0,-29.750503141423742,82.91181660243913,592.0282553497864,1137.6351525602884
2335,2335.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.1,1.0,0.9,0.7,55.0,168.91065172644298,82.91181660243913,421.656,388.96351435822436
2336,2336.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.7,0.9,1.0,1.0,65.0,244.3822606858451,82.91181660243913,379.49039999999997,1309.1175880841383
2337,2337.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.3,0.8,0.7,0.7,55.0,173.53390278453162,82.91181660243913,337.32480000000004,659.4346924611333
2338,2338.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,0.7,55.0,67.31079154752098,82.91181660243913,388.404,1606.0838158213148
2339,2339.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.1,1.0,1.0,0.7,55.0,-21.001539873404013,82.91181660243913,792.7423191872331,388.96351435822436
2340,2340.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.9,0.9,0.7,1.0,55.0,148.68365068815694,82.91181660243913,388.404,1579.5887661870474
2341,2341.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,45.0,-177.57461562680353,82.91181660243913,755.6336872685097,1642.3306622937107
2342,2342.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.3,0.7,1.0,0.7,55.0,3.0083439095407636,82.91181660243913,673.178319187233,659.4346924611333
2343,2343.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,0.9,55.0,-59.807067889662726,82.91181660243913,691.3204234310632,1408.1063306631972
2344,2344.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.8,0.9,1.0,55.0,-56.887390523651206,82.91181660243913,671.3024872685098,1038.64640998123
2345,2345.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.7,0.7,0.9,0.7,55.0,177.13336723077305,82.91181660243913,302.0919999999999,1200.3770486669514
2346,2346.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.2,0.7,0.9,0.8,55.0,217.86332044612877,82.91181660243913,284.1719999999999,560.4459498820745
2347,2347.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.9,0.7,0.8,65.0,160.13775779701945,82.91181660243913,648.1644234310633,966.1527170364379
2348,2348.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.7,0.9,0.7,45.0,-194.71656269688444,82.91181660243913,636.0696872685097,1335.612637718406
2349,2349.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.3,1.0,0.9,1.0,45.0,-95.45035230563816,82.91181660243913,739.9376872685098,768.1752318783205
2350,2350.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.8,0.8,1.0,0.9,55.0,121.24740316925576,82.91181660243913,345.24800000000005,1408.1063306631972
2351,2351.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.8,1.0,0.8,55.0,87.54043569801406,82.91181660243913,708.411119187233,425.21036083062006
2352,2352.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.2,1.0,0.8,0.8,55.0,210.6517413227082,82.91181660243913,421.656,560.4459498820745
2353,2353.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2,0.9,0.9,0.8,55.0,136.03576833918004,82.91181660243913,722.3816872685097,560.4459498820745
2354,2354.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.2,0.9,0.8,0.8,45.0,-46.05278574193398,82.91181660243913,676.3594553497865,560.4459498820745
2355,2355.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.8,1.0,1.0,1.0,55.0,72.73800370247147,82.91181660243913,421.656,1444.3531771355931
2356,2356.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,1.0,1.0,0.7,45.0,146.15924840892038,82.91181660243913,421.656,659.4346924611333
2357,2357.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,0.9,0.7,0.8,55.0,194.04731862441184,82.91181660243913,365.364,1371.8594841908016
2358,2358.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.5,1.0,0.7,0.7,55.0,153.72377399646473,82.91181660243913,421.656,929.9058705640424
2359,2359.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.7,0.7,0.7,45.0,107.29047688577779,82.91181660243913,302.0919999999999,1335.612637718406
2360,2360.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.9,1.0,0.7,1.0,55.0,-86.05804909094186,82.91181660243913,691.3204234310632,1579.5887661870474
2361,2361.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.7,1.0,0.9,55.0,83.9941465460196,82.91181660243913,666.245519187233,596.6927963544703
2362,2362.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.8,65.0,83.54453770028115,82.91181660243913,597.0852234310634,1642.3306622937107
2363,2363.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,1.0,55.0,1.5157159878483113,82.91181660243913,679.2256872685099,1579.5887661870474
2364,2364.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.7,0.8,0.8,0.8,65.0,259.23861070902836,82.91181660243913,345.24800000000005,1236.6238951393468
2365,2365.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.4,1.0,0.9,0.8,55.0,84.52959653391126,82.91181660243913,739.9376872685098,830.9171279849836
2366,2366.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-95.71263924463848,82.91181660243913,681.4164234310632,1678.5775087661063
2367,2367.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.7,1.0,55.0,57.622330180978324,82.91181660243913,648.1644234310633,1309.1175880841383
2368,2368.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.9,0.7,0.7,55.0,218.2625654226239,82.91181660243913,379.49039999999997,659.4346924611333
2369,2369.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.5,1.0,1.0,1.0,45.0,95.32430002951058,82.91181660243913,405.96,1038.64640998123
2370,2370.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.1,1.0,0.8,1.0,45.0,164.95486387256915,82.91181660243913,431.56,497.7040537754114
2371,2371.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.4,1.0,0.7,0.7,55.0,36.26119148369281,82.91181660243913,691.3204234310632,794.6702815125877
2372,2372.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.8,0.7,0.7,55.0,368.77586855565056,82.91181660243913,324.7680000000001,388.96351435822436
2373,2373.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.8,1.0,1.0,45.0,-107.51497486988134,82.91181660243913,695.8543191872332,903.4108209297749
2374,2374.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.4,0.7,0.7,0.8,55.0,111.58362188176928,82.91181660243913,543.9324234310632,830.9171279849836
2375,2375.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,0.7,0.7,55.0,-63.57078404279422,82.91181660243913,681.4164234310632,1470.8482267698605
2376,2376.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.1,0.7,0.9,0.8,55.0,307.2865595524322,82.91181660243913,284.1719999999999,425.21036083062006
2377,2377.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.8,0.9,0.9,1.0,45.0,-14.684567745829224,82.91181660243913,379.49039999999997,1444.3531771355931
2378,2378.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.6,0.8,1.0,1.0,55.0,-21.934324426388056,82.91181660243913,695.8543191872332,1173.8819990326838
2379,2379.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.7,1.0,0.8,0.7,55.0,184.3937423700108,82.91181660243913,431.56,1200.3770486669514
2380,2380.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-164.61797200510023,82.91181660243913,681.4164234310632,1678.5775087661063
2381,2381.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,65.0,-46.20175748201769,82.91181660243913,666.245519187233,1714.8243552385022
2382,2382.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,0.7,55.0,11.44415331324908,82.91181660243913,365.364,1606.0838158213148
2383,2383.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.8,0.8,0.9,1.0,55.0,-44.83271602808867,82.91181660243913,658.7456872685099,1444.3531771355931
2384,2384.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,0.8,0.9,55.0,165.82246139364136,82.91181660243913,405.96,1408.1063306631972
2385,2385.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.6,0.8,1.0,0.8,45.0,123.91150980192243,82.91181660243913,337.32480000000004,1101.3883060878925
2386,2386.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.2,0.9,0.8,0.9,55.0,167.28691002024013,82.91181660243913,365.364,596.6927963544703
2387,2387.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.8,0.8,0.9,0.8,55.0,-101.0815409464273,82.91181660243913,658.7456872685099,1371.8594841908016
2388,2388.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.2,0.7,1.0,1.0,45.0,88.93376451359366,82.91181660243913,295.15919999999994,632.939642826866
2389,2389.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.8,0.9,1.0,1.0,65.0,25.55271712538247,82.91181660243913,736.450319187233,1444.3531771355931
2390,2390.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.4,0.9,1.0,0.8,65.0,234.6806434665581,82.91181660243913,379.49039999999997,830.9171279849836
2391,2391.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.7,0.8,0.9,55.0,-12.62346113513556,82.91181660243913,598.9610553497864,1002.3995635088337
2392,2392.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,65.0,-8.951803855829537,82.91181660243913,728.4290553497865,1678.5775087661063
2393,2393.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,1.0,55.0,-72.28121142888952,82.91181660243913,673.178319187233,1579.5887661870474
2394,2394.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.8,0.7,0.9,55.0,133.51332881759924,82.91181660243913,597.0852234310634,1002.3995635088337
2395,2395.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,0.7,45.0,-142.2535530711341,82.91181660243913,584.5284234310633,1606.0838158213148
2396,2396.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.1,0.8,0.7,0.9,55.0,66.33987565763172,82.91181660243913,605.0084234310633,461.4572073030157
2397,2397.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.6,0.9,0.8,0.8,55.0,157.36372004932383,82.91181660243913,365.364,1101.3883060878925
2398,2398.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.8,0.7,0.7,0.8,55.0,160.19505876322862,82.91181660243913,284.1719999999999,1371.8594841908016
2399,2399.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.7,0.7,0.8,0.9,55.0,95.85445762304892,82.91181660243913,592.0282553497864,1272.870741611743
2400,2400.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,0.7,45.0,-822.6553950636638,125.8698881345785,1297.7821475745145,2634.9872328043925
2401,2401.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.1,0.8,0.9,0.8,55.0,263.8733507669993,190.19516550018875,1179.1122910213292,1047.3456389717037
2402,2402.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.9,1.0,0.7,1.0,55.0,-594.1608299523051,161.05721187788086,1238.5484041277002,4056.996161901418
2403,2403.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2,1.0,0.7,0.7,55.0,529.3455480591294,190.19516550018875,1145.6240041277003,1417.2380150081663
2404,2404.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.5,0.7,0.7,0.9,55.0,340.52787850432657,190.19516550018875,769.425660696637,2903.2780669704653
2405,2405.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,1.0,0.9,0.7,55.0,690.032027491603,190.19516550018875,1393.0266910213288,972.0730542011215
2406,2406.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.8,0.9,0.8,0.7,45.0,-235.025804083892,190.19516550018875,1162.3681475745145,4088.2277798504347
2407,2407.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.7,0.7,1.0,55.0,615.3258295210733,190.19516550018875,1069.4610041277003,1197.8908085128685
2408,2408.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.9,0.9,0.9,55.0,426.2098315333479,190.19516550018875,1323.239251021329,2458.11310616342
2409,2409.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.9,1.0,0.9,65.0,64.34962282690063,190.19516550018875,1029.39207528091,5129.102871005686
2410,2410.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.7,0.8,0.9,1.0,65.0,311.71882304191246,190.19516550018875,965.502603752819,3868.8805733551358
2411,2411.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.7,0.7,0.7,0.8,45.0,-121.23756954293276,190.19516550018875,704.3785806966371,3718.335403813972
2412,2412.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.3,0.8,1.0,0.8,45.0,59.858894523743864,190.19516550018875,1005.6331152809101,1937.6755605857932
2413,2413.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.9,1.0,55.0,-381.7594394740852,190.19516550018875,1239.607291021329,5204.37545577627
2414,2414.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.8,1.0,0.9,0.7,55.0,-182.44765433361613,190.19516550018875,1300.102291021329,4088.2277798504347
