n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
2209,2209.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,1.0,1.0,20.0,-224.79452743720503,13.886893009486108,339.43968356762275,203.02494087655958,8.0
2210,2210.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,45.0,-24.455659323173542,55.18991955407762,379.6956835676227,343.18318773757096,2.0
2211,2211.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.9,0.9,20.0,-177.5262776308755,11.52165557781419,172.15999999999997,203.21395606469147,10.0
2212,2212.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.7,0.9,0.9,60.0,298.01197178656787,55.18991955407762,120.51199999999999,494.3677210709042,4.0
2213,2213.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.8,1.0,55.0,90.29065636006156,55.18991955407762,187.856,969.2545048935973,10.0
2214,2214.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.8,0.7,0.9,20.0,-246.05641108594594,11.52165557781419,291.482978497336,203.21395606469147,10.0
2215,2215.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.8,0.7,1.0,55.0,111.00980320881027,55.18991955407762,150.28480000000002,969.2545048935973,10.0
2216,2216.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,55.0,97.79551384133654,55.18991955407762,279.6301784973359,645.5522544042375,6.0
2217,2217.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,30.0,-13.926454301237147,55.18991955407762,177.98399999999998,666.8854382269305,6.0
2218,2218.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,35.0,78.32041780240588,55.18991955407762,131.49919999999997,515.7009048935972,4.0
2219,2219.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,55.0,167.03467749699777,55.18991955407762,187.856,494.3677210709042,4.0
2220,2220.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,40.0,-31.311640951305243,55.18991955407762,333.2108835676227,494.3677210709042,4.0
2221,2221.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,30.0,-38.06475469765999,55.18991955407762,131.49919999999997,969.2545048935973,10.0
2222,2222.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,25.0,-236.19295987106517,11.52165557781419,349.22534685409823,170.5686819906174,8.0
2223,2223.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.8,0.9,55.0,112.39447025212709,55.18991955407762,299.09734685409825,494.3677210709042,4.0
2224,2224.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,20.0,-287.265191022623,11.52165557781419,359.12934685409823,203.21395606469147,10.0
2225,2225.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.9,0.7,0.9,20.0,-148.98182920765296,11.52165557781419,169.07039999999998,203.21395606469147,10.0
2226,2226.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,40.0,13.97465958256447,55.18991955407762,389.5676835676227,343.18318773757096,2.0
2227,2227.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.9,0.7,1.0,40.0,96.61765911623402,55.18991955407762,154.944,364.51637156026396,2.0
2228,2228.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.9,0.9,55.0,69.24236746484819,55.18991955407762,150.28480000000002,947.9213210709042,10.0
2229,2229.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.9,0.9,0.9,50.0,22.204323773839366,55.18991955407762,169.07039999999998,947.9213210709042,10.0
2230,2230.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,1.0,20.0,-123.83284123216693,11.52165557781419,138.432,207.6570211418383,10.0
2231,2231.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-23.782378119008317,55.18991955407762,329.05417849733595,947.9213210709042,10.0
2232,2232.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,35.0,-116.4401607841549,55.18991955407762,369.3965152108605,947.9213210709042,10.0
2233,2233.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8,0.7,0.9,50.0,1.0945285229656956,55.18991955407762,299.40617849733593,947.9213210709042,10.0
2234,2234.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,20.0,-106.92762377325506,11.52165557781419,137.728,109.72119891961607,4.0
2235,2235.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,1.0,25.0,-219.33512220738828,36.306832045846505,369.3965152108605,330.0458759734996,4.0
2236,2236.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.8,0.9,1.0,45.0,37.19469295995925,55.18991955407762,158.20800000000003,666.8854382269305,6.0
2237,2237.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,20.0,-30.239760369991373,55.18991955407762,150.28480000000002,343.18318773757096,2.0
2238,2238.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,55.0,109.45040616247715,55.18991955407762,296.1421784973359,515.7009048935972,4.0
2239,2239.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,1.0,45.0,75.67840700793347,55.18991955407762,150.28480000000002,666.8854382269305,6.0
2240,2240.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.7,1.0,1.0,50.0,133.8076785066719,55.18991955407762,131.49919999999997,666.8854382269305,6.0
2241,2241.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,40.0,-24.252129944695316,55.18991955407762,172.15999999999997,947.9213210709042,10.0
2242,2242.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.8,0.8,1.0,30.0,-108.27685222130918,20.97936505619943,158.20800000000003,296.4389225769842,8.0
2243,2243.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,1.0,20.0,-59.01775426941628,55.18991955407762,150.28480000000002,515.7009048935972,4.0
2244,2244.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,45.0,3.6649525090764663,55.18991955407762,359.91968356762277,515.7009048935972,4.0
2245,2245.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,50.0,25.39473149171451,55.18991955407762,338.9581784973359,947.9213210709042,10.0
2246,2246.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,1.0,25.0,-93.32561616125305,36.306832045846505,154.944,330.0458759734996,4.0
2247,2247.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.7,1.0,40.0,-29.086674453411643,55.18991955407762,278.92617849733597,969.2545048935973,10.0
2248,2248.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,37.46520104047732,55.18991955407762,187.856,515.7009048935972,4.0
2249,2249.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.9,40.0,16.907553523888193,55.18991955407762,172.15999999999997,796.7367877375707,8.0
2250,2250.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,0.8,1.0,30.0,-83.81311706035588,38.68605742018931,158.20800000000003,662.5865300486726,10.0
2251,2251.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,20.0,-264.2333026461252,11.52165557781419,319.9725152108605,207.6570211418383,10.0
2252,2252.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,0.9,30.0,-185.48885184628483,55.18991955407762,336.4845152108605,796.7367877375707,8.0
2253,2253.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,25.0,-131.30732910636573,55.18991955407762,319.1821784973359,343.18318773757096,2.0
2254,2254.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,40.0,-11.18926753037295,55.18991955407762,172.15999999999997,969.2545048935973,10.0
2255,2255.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,50.0,-11.344076245521082,55.18991955407762,329.05417849733595,645.5522544042375,6.0
2256,2256.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,0.7,1.0,25.0,-60.829855659157126,55.18991955407762,158.20800000000003,364.51637156026396,2.0
2257,2257.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,35.0,22.282222451729556,55.18991955407762,150.28480000000002,796.7367877375707,8.0
2258,2258.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,0.9,20.0,-105.67141520386383,36.65404421510571,177.98399999999998,416.59905309014033,6.0
2259,2259.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-133.73131489476077,55.18991955407762,313.3581784973359,947.9213210709042,10.0
2260,2260.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.9,1.0,45.0,143.9259622857762,55.18991955407762,120.51199999999999,666.8854382269305,6.0
2261,2261.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,0.7,1.0,30.0,21.481640257959352,55.18991955407762,158.20800000000003,364.51637156026396,2.0
2262,2262.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.8,0.9,30.0,-58.53554538909968,55.18991955407762,120.51199999999999,796.7367877375707,8.0
2263,2263.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,30.0,-205.4897764590565,21.94838134550267,330.4397468540982,301.70536868808915,8.0
2264,2264.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,1.0,30.0,-64.03698778157857,37.84127678551151,120.51199999999999,546.1748167153648,8.0
2265,2265.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,1.0,25.0,-54.49663510654383,55.18991955407762,138.432,666.8854382269305,6.0
2266,2266.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,0.9,25.0,-253.21722434629717,11.52165557781419,339.3533468540982,203.21395606469147,10.0
2267,2267.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,60.0,46.798169831214906,55.18991955407762,359.5245152108605,645.5522544042375,6.0
2268,2268.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,35.0,-124.00076680751599,55.18991955407762,329.05417849733595,796.7367877375707,8.0
2269,2269.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,20.48709854976661,55.18991955407762,331.82531521086054,494.3677210709042,4.0
2270,2270.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,60.0,84.28281309682284,55.18991955407762,330.4397468540982,818.069971560264,8.0
2271,2271.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.7,1.0,1.0,25.0,-211.7270301030789,12.48498187606527,322.22368356762274,151.58369081958375,6.0
2272,2272.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.7,0.7,0.9,45.0,76.00897238379628,55.18991955407762,131.49919999999997,796.7367877375707,8.0
2273,2273.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,0.9,60.0,231.29423864468674,55.18991955407762,138.432,494.3677210709042,4.0
2274,2274.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.7,0.9,0.9,30.0,60.436613475555276,55.18991955407762,138.432,343.18318773757096,2.0
2275,2275.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,0.9,35.0,-31.04641037324519,55.18991955407762,154.944,645.5522544042375,6.0
2276,2276.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,45.0,7.30584815696818,55.18991955407762,339.43968356762275,494.3677210709042,4.0
2277,2277.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,1.0,0.9,25.0,-85.04021744524684,55.18991955407762,150.28480000000002,494.3677210709042,4.0
2278,2278.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,20.0,-231.06029390282845,11.52165557781419,296.1421784973359,175.01174706776425,8.0
2279,2279.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.9,0.9,25.0,-126.88907679258921,11.52165557781419,137.728,203.21395606469147,10.0
2280,2280.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.9,0.9,55.0,58.537009162999595,55.18991955407762,353.7005152108605,645.5522544042375,6.0
2281,2281.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,1.0,40.0,5.009532291839266,55.18991955407762,261.7101784973359,818.069971560264,8.0
2282,2282.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,50.0,111.81779677907426,55.18991955407762,172.15999999999997,947.9213210709042,10.0
2283,2283.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,0.9,50.0,78.97684761427934,55.18991955407762,137.728,947.9213210709042,10.0
2284,2284.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,20.0,-214.79247036913205,11.52165557781419,292.8685468540982,137.92340791654337,6.0
2285,2285.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,1.0,0.9,40.0,148.33012435979745,55.18991955407762,131.49919999999997,343.18318773757096,2.0
2286,2286.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.7,1.0,50.0,108.17300627276094,55.18991955407762,177.98399999999998,666.8854382269305,6.0
2287,2287.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.8,0.9,0.9,35.0,-20.072107250637778,55.18991955407762,319.2685152108605,343.18318773757096,2.0
2288,2288.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.8,0.9,0.9,40.0,84.52369781263667,55.18991955407762,158.20800000000003,645.5522544042375,6.0
2289,2289.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,40.0,-0.8299803768575333,55.18991955407762,319.57734685409827,343.18318773757096,2.0
2290,2290.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,50.0,208.2486677776858,55.18991955407762,169.07039999999998,364.51637156026396,2.0
2291,2291.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.7,1.0,0.9,60.0,161.48599711363886,55.18991955407762,131.49919999999997,947.9213210709042,10.0
2292,2292.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.7,0.8,1.0,55.0,96.89899033478197,55.18991955407762,138.432,818.069971560264,8.0
2293,2293.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,0.8,0.9,25.0,-181.77654159507716,55.18991955407762,316.3133468540982,494.3677210709042,4.0
2294,2294.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,35.0,-14.448515963875098,55.18991955407762,172.15999999999997,947.9213210709042,10.0
2295,2295.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.9,1.0,45.0,69.13586608948175,55.18991955407762,137.728,818.069971560264,8.0
2296,2296.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,60.0,43.46335531261709,55.18991955407762,359.91968356762277,947.9213210709042,10.0
2297,2297.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,0.9,50.0,84.30587016968816,55.18991955407762,138.432,947.9213210709042,10.0
2298,2298.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,20.0,-141.89645935631785,11.52165557781419,172.15999999999997,137.92340791654337,6.0
2299,2299.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,50.0,23.11237578737897,55.18991955407762,359.91968356762277,343.18318773757096,2.0
2300,2300.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,45.0,-66.67539118250824,55.18991955407762,359.5245152108605,666.8854382269305,6.0
2301,2301.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,50.0,137.91156860279622,55.18991955407762,158.20800000000003,515.7009048935972,4.0
2302,2302.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.9,45.0,46.576524995319865,55.18991955407762,313.3581784973359,645.5522544042375,6.0
2303,2303.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,50.0,90.33277192861304,55.18991955407762,310.2685784973359,645.5522544042375,6.0
2304,2304.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.8,0.7,0.9,60.0,103.37921102421757,55.18991955407762,291.482978497336,796.7367877375707,8.0
2305,2305.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,0.9,50.0,136.15816842358174,55.18991955407762,177.98399999999998,494.3677210709042,4.0
2306,2306.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.7,1.0,35.0,-56.99583294763411,55.18991955407762,187.856,969.2545048935973,10.0
2307,2307.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,60.0,143.72682388954183,55.18991955407762,311.65414685409826,515.7009048935972,4.0
2308,2308.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.9,1.0,45.0,-65.7468379512572,55.18991955407762,350.61091521086047,969.2545048935973,10.0
2309,2309.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,55.0,37.8912141866343,55.18991955407762,339.74851521086055,818.069971560264,8.0
2310,2310.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.9,0.9,20.0,-151.64244044305437,11.52165557781419,187.856,137.92340791654337,6.0
2311,2311.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,20.0,-134.3900060867171,11.52165557781419,131.49919999999997,175.01174706776425,8.0
2312,2312.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,30.0,-117.42664985095465,55.18991955407762,379.6956835676227,666.8854382269305,6.0
2313,2313.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,40.0,15.61898450786849,55.18991955407762,187.856,969.2545048935973,10.0
2314,2314.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,30.0,-87.82639530597935,55.18991955407762,319.9725152108605,364.51637156026396,2.0
2315,2315.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,50.0,168.14508167602256,55.18991955407762,158.20800000000003,364.51637156026396,2.0
2316,2316.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,0.9,25.0,-121.91386976510914,11.52165557781419,154.944,170.5686819906174,8.0
2317,2317.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,1.0,45.0,-5.978397358621557,55.18991955407762,313.3581784973359,969.2545048935973,10.0
2318,2318.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,25.0,-24.49193909747672,55.18991955407762,120.51199999999999,666.8854382269305,6.0
2319,2319.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,1.0,20.0,-175.30215234462725,11.52165557781419,172.15999999999997,207.6570211418383,10.0
2320,2320.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.9,1.0,30.0,-90.61440764927607,17.55323129392663,120.51199999999999,295.9737988569463,10.0
2321,2321.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,0.7,1.0,20.0,-148.21923018817088,55.18991955407762,272.69737849733593,515.7009048935972,4.0
2322,2322.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,0.8,0.9,25.0,-102.06149877160685,31.54290788245843,169.07039999999998,438.0731587489412,8.0
2323,2323.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.7,1.0,1.0,55.0,82.22283085129746,55.18991955407762,120.51199999999999,969.2545048935973,10.0
2324,2324.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,35.0,-184.81457472542442,36.48357726395931,319.1821784973359,607.7736349493341,10.0
2325,2325.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.8,0.7,1.0,40.0,-18.303248003739384,55.18991955407762,291.482978497336,364.51637156026396,2.0
2326,2326.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,1.0,0.9,20.0,-151.87705743938338,55.18991955407762,322.22368356762274,494.3677210709042,4.0
2327,2327.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,1.0,0.9,20.0,-19.86801550505997,55.18991955407762,131.49919999999997,343.18318773757096,2.0
2328,2328.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,52.067268749863615,55.18991955407762,333.2108835676227,818.069971560264,8.0
2329,2329.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,30.0,-199.69564088310747,37.84127678551151,349.22534685409823,546.1748167153648,8.0
2330,2330.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,0.9,1.0,30.0,-139.6601423606234,12.48498187606527,177.98399999999998,220.78535007884298,10.0
2331,2331.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,1.0,0.9,60.0,163.0817379918159,55.18991955407762,137.728,947.9213210709042,10.0
2332,2332.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,1.0,1.0,60.0,21.17798219648852,55.18991955407762,356.65568356762276,818.069971560264,8.0
2333,2333.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.7,1.0,0.9,45.0,100.63367591793062,55.18991955407762,138.432,343.18318773757096,2.0
2334,2334.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.9,0.8,1.0,45.0,-47.60970119758393,55.18991955407762,316.3133468540982,969.2545048935973,10.0
2335,2335.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,45.0,97.35252299525858,55.18991955407762,310.2685784973359,343.18318773757096,2.0
2336,2336.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.8,0.8,1.0,45.0,37.65286267554133,55.18991955407762,150.28480000000002,969.2545048935973,10.0
2337,2337.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,60.0,108.81099699038177,55.18991955407762,329.05417849733595,666.8854382269305,6.0
2338,2338.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,12.814684066886016,55.18991955407762,399.4716835676227,515.7009048935972,4.0
2339,2339.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.8,0.9,0.9,35.0,42.47125262386842,55.18991955407762,158.20800000000003,645.5522544042375,6.0
2340,2340.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,45.0,51.533454771099784,55.18991955407762,299.40617849733593,343.18318773757096,2.0
2341,2341.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,0.9,30.0,-38.28519073770645,55.18991955407762,138.432,796.7367877375707,8.0
2342,2342.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.8,0.8,0.9,25.0,-196.72248077974322,13.66120532758491,299.09734685409825,157.98713961169867,6.0
2343,2343.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.8,1.0,1.0,45.0,-65.71734561555067,55.18991955407762,351.99648356762276,969.2545048935973,10.0
2344,2344.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.9,50.0,-39.63504219675818,55.18991955407762,340.1436835676227,796.7367877375707,8.0
2345,2345.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,45.0,61.47959436224701,55.18991955407762,131.49919999999997,818.069971560264,8.0
2346,2346.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.9,0.9,25.0,-19.45269906583267,55.18991955407762,172.15999999999997,343.18318773757096,2.0
2347,2347.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,1.0,60.0,191.47481463163044,55.18991955407762,169.07039999999998,666.8854382269305,6.0
2348,2348.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,50.0,41.24620196499313,55.18991955407762,311.65414685409826,947.9213210709042,10.0
2349,2349.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,0.9,60.0,158.0510410331441,55.18991955407762,137.728,947.9213210709042,10.0
2350,2350.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.7,0.9,0.9,60.0,265.6933179439506,55.18991955407762,120.51199999999999,343.18318773757096,2.0
2351,2351.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,50.0,128.09042562107612,55.18991955407762,131.49919999999997,666.8854382269305,6.0
