n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
466,466.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,40.0,-938.9513678812989,76.65202721380695,1246.0001075745145,2001.141100655618
467,467.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.9,1.0,0.9,25.0,-661.2852532567332,190.19516550018875,1400.478394468143,1122.6182237422863
468,468.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,1.0,1.0,35.0,-1093.8017367093614,76.65202721380695,1470.2658344681429,1679.9924932082304
469,469.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,1.0,0.8,1.0,20.0,-864.3993378595379,56.00568523776178,925.9940922247281,748.5643023738442
470,470.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.8,0.7,0.9,35.0,-87.11281789983516,190.19516550018875,885.2415806966371,1567.7831845493306
471,471.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.7,0.8,0.9,20.0,-780.9488763617725,56.00568523776178,809.556172224728,727.7392611155313
472,472.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.9,0.9,0.9,0.9,60.0,195.9784128693222,190.19516550018875,1239.607291021329,4683.937910198643
473,473.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.6,0.9,0.8,0.9,25.0,-652.903660310721,96.94774890538308,865.4990922247281,1637.9389731583638
474,474.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,0.7,0.9,40.0,-835.8157492093026,115.02198370795362,1238.5484041277002,2734.589713600162
475,475.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.7,0.8,0.9,25.0,-417.8189955909275,190.19516550018875,1041.3781475745143,1122.6182237422863
476,476.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,0.9,25.0,-1187.7804014161231,56.00568523776178,1220.5430041277004,1268.0531509062475
477,477.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,0.8,0.9,1.0,40.0,333.21578864707885,190.19516550018875,965.502603752819,1197.8908085128685
478,478.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3,0.8,0.7,0.9,45.0,76.1827866869019,190.19516550018875,1098.9735241277006,2012.9481453563756
479,479.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.7,0.8,1.0,40.0,-371.31016508100583,190.19516550018875,1106.4252275745146,4314.04553416218
480,480.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.2,0.8,0.8,1.0,20.0,-697.2775967040153,56.00568523776178,879.3436122247281,478.4073574784861
481,481.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.3,0.9,0.8,0.9,45.0,409.35867387280985,190.19516550018875,865.4990922247281,2012.9481453563756
482,482.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.8,0.9,60.0,330.3628972903908,190.19516550018875,805.0040922247281,5129.102871005686
483,483.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,1.0,0.8,0.9,20.0,-328.9984270778882,190.19516550018875,925.9940922247281,1122.6182237422863
484,484.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,0.8,0.9,1.0,55.0,496.9587140122815,190.19516550018875,965.502603752819,2978.5506517410463
485,485.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,1.0,30.0,-1173.4280651548486,56.00568523776178,1168.7609641277006,1559.0351370599183
486,486.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,0.8,0.8,0.9,25.0,-839.5710519459735,96.94774890538308,1176.2126675745146,1637.9389731583638
487,487.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.8,1.0,0.9,55.0,267.6027514147705,190.19516550018875,1005.6331152809101,2903.2780669704653
488,488.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9,35.0,-410.9933423560796,190.19516550018875,1156.7151152809101,3348.44302777751
489,489.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,25.0,-1198.2138669416051,56.00568523776178,1222.2411475745146,1288.8781921645602
490,490.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,0.9,0.7,0.9,25.0,-835.2820185238413,96.94774890538308,1168.7609641277006,1637.9389731583638
491,491.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.9,0.9,1.0,60.0,353.28272907017265,190.19516550018875,1041.043603752819,4314.04553416218
492,492.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.8,1.0,0.9,40.0,74.94244834169793,190.19516550018875,959.6046352809101,2458.11310616342
493,493.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,40.0,-834.966751511691,134.80862943572555,1373.3231475745145,2994.58195326567
494,494.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,25.0,-1122.583335680777,56.00568523776178,879.3436122247281,1538.2100958016053
495,495.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,0.8,0.9,0.9,25.0,-326.0264220102748,190.19516550018875,845.1346037528192,1122.6182237422863
496,496.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,0.7,0.8,0.9,40.0,-17.316676196028013,190.19516550018875,809.556172224728,3348.44302777751
497,497.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,0.7,0.7,0.9,35.0,-70.78099765979165,190.19516550018875,964.1390041277003,2458.11310616342
498,498.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,25.0,-1491.5063150698197,56.00568523776178,1470.2658344681429,1538.2100958016053
499,499.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3,0.8,0.8,0.9,30.0,-313.2972040796011,190.19516550018875,1222.2411475745146,2012.9481453563756
500,500.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,0.8,0.7,1.0,40.0,-76.38946925145967,190.19516550018875,885.2415806966371,3423.7156125480915
501,501.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.2,0.9,0.9,1.0,40.0,117.69490218805365,190.19516550018875,1239.607291021329,1643.0557693199135
502,502.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,55.0,-213.22643013776437,190.19516550018875,1018.9184922247282,5204.37545577627
503,503.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.8,0.8,0.9,55.0,695.6915074025238,190.19516550018875,1176.2126675745146,1567.7831845493306
504,504.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6,1.0,0.9,0.9,35.0,-624.165459445532,155.62807854289963,1059.049003752819,2732.1231465701503
505,505.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,1.0,1.0,1.0,45.0,-6.547600090581157,190.19516550018875,1156.7151152809101,2088.2207301269577
506,506.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,0.9,20.0,-1218.2545289325712,56.00568523776178,1059.049003752819,1538.2100958016053
507,507.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.9,0.9,1.0,50.0,-16.35750387777313,190.19516550018875,1375.0212910213293,2533.3856909340016
508,508.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.8,0.7,0.8,1.0,35.0,-428.9614783114653,154.93932060621034,809.556172224728,3508.668174093705
509,509.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,1.0,0.8,1.0,25.0,-1032.4547112850723,56.00568523776178,1315.7875475745145,1153.7997197168813
510,510.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,0.9,45.0,-591.401634466492,132.5792090392728,1029.1860841277005,3502.7365300929982
511,511.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9,1.0,0.9,1.0,50.0,-326.3273826282367,190.19516550018875,1059.049003752819,4759.210494969224
512,512.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.9,0.8,0.8,0.9,60.0,346.07434360657896,190.19516550018875,925.372092224728,4683.937910198643
513,513.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.9,0.9,0.9,30.0,-859.7869023702133,56.00568523776178,989.261563752819,1132.9746784585684
514,514.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.7,0.9,1.0,30.0,-970.6650137057951,56.00568523776178,1183.664371021329,1153.7997197168813
515,515.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,20.0,-1324.843606846021,56.00568523776178,1246.0001075745145,1559.0351370599183
516,516.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.7,0.9,0.9,60.0,633.5757541171146,190.19516550018875,849.6866837528191,2458.11310616342
517,517.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,0.7,0.9,50.0,117.3179168484742,190.19516550018875,1069.4610041277003,3793.6079885845534
518,518.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.7,0.8,1.0,20.0,-908.077722020126,56.00568523776178,1146.7001475745144,883.6427748215232
519,519.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,0.9,30.0,-865.341170612764,116.63605138586409,1296.0840041277004,1712.7727904674457
520,520.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,1.0,1.0,1.0,20.0,-981.8085055864334,117.35960669795288,1470.2658344681429,697.4196567195733
521,521.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.7,1.0,1.0,40.0,167.44620958083112,190.19516550018875,1301.178434468143,1197.8908085128685
522,522.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.9,0.8,0.9,35.0,-250.76744040049863,190.19516550018875,1000.9130922247281,2012.9481453563756
523,523.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2,0.8,0.8,1.0,40.0,-20.4619229655981,190.19516550018875,1101.8731475745146,1643.0557693199135
524,524.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.8,0.7,1.0,45.0,-23.684974354138788,190.19516550018875,885.2415806966371,2978.5506517410463
525,525.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.8,1.0,0.9,45.0,-148.98143740842852,190.19516550018875,1005.6331152809101,4238.772949391597
526,526.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.5,1.0,0.7,1.0,60.0,733.8511344487282,190.19516550018875,885.863580696637,2978.5506517410463
527,527.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,1.0,0.7,1.0,40.0,-166.0334544577299,190.19516550018875,1036.323580696637,3423.7156125480915
528,528.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.8,1.0,0.9,40.0,-362.46925818683195,190.19516550018875,1005.6331152809101,3348.44302777751
529,529.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,0.8,1.0,0.9,50.0,292.97332500877127,190.19516550018875,1256.3514344681432,2458.11310616342
530,530.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.9,1.0,0.9,60.0,249.20525066450435,190.19516550018875,1029.39207528091,3793.6079885845534
531,531.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,1.0,1.0,60.0,695.1789952853038,190.19516550018875,1452.260434468143,1643.0557693199135
532,532.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.8,0.9,1.0,25.0,-914.158118841932,56.00568523776178,965.502603752819,1018.7212472692021
533,533.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.8,0.9,1.0,55.0,942.1076639761,190.19516550018875,845.1346037528192,1197.8908085128685
534,534.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.8,0.7,0.9,1.0,25.0,-966.0979838452355,56.00568523776178,1118.617291021329,1288.8781921645602
535,535.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.7,0.8,1.0,60.0,965.5232481258857,190.19516550018875,1146.7001475745144,1197.8908085128685
536,536.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.8,1.0,0.9,40.0,74.94244834169793,190.19516550018875,959.6046352809101,2458.11310616342
537,537.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,60.0,466.63501861649445,190.19516550018875,1527.801434468143,2533.3856909340016
538,538.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,1.0,1.0,0.9,35.0,-563.1243695926382,190.19516550018875,1470.2658344681429,3348.44302777751
539,539.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.9,0.8,0.8,1.0,60.0,331.5425442406032,190.19516550018875,925.372092224728,4759.210494969224
540,540.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,1.0,0.7,0.9,20.0,-1106.2699293933556,56.00568523776178,885.863580696637,1268.0531509062475
541,541.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,0.7,1.0,35.0,-693.6794420025085,118.15676557903654,1069.4610041277003,2857.705643401351
542,542.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,0.7,0.9,50.0,-31.908374733837803,190.19516550018875,1168.7609641277006,4238.772949391597
543,543.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,1.0,0.9,1.0,35.0,-971.7650262737315,56.00568523776178,1116.584603752819,1423.9566646122394
544,544.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.8,0.9,45.0,-549.5901114057872,159.76563690605562,1146.7001475745144,3957.9387043057977
545,545.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,0.9,0.9,40.0,-400.3763182019073,190.19516550018875,1300.102291021329,2903.2780669704653
546,546.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.7,0.8,0.9,25.0,-821.9380595398411,96.94774890538308,1146.7001475745144,1637.9389731583638
547,547.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.7,0.9,35.0,-713.1390014963823,157.03991085352746,1296.0840041277004,3505.5323201569954
548,548.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.8,1.0,50.0,259.6459903948387,190.19516550018875,1373.3231475745145,1197.8908085128685
549,549.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,55.0,53.96314571064614,190.19516550018875,1301.178434468143,4314.04553416218
550,550.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.9,1.0,0.7,1.0,35.0,-803.2056551690914,56.00568523776178,885.863580696637,1423.9566646122394
551,551.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7,0.7,0.9,55.0,261.74887982589166,190.19516550018875,1069.4610041277003,2903.2780669704653
552,552.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.8,0.9,0.9,25.0,-1135.1830775616706,56.00568523776178,1253.4518110213291,1132.9746784585684
553,553.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.8,0.8,0.9,55.0,319.93421710683094,190.19516550018875,925.372092224728,2903.2780669704653
554,554.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.4,0.9,1.0,1.0,50.0,340.93844996499416,190.19516550018875,1081.17411528091,2533.3856909340016
555,555.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.7,0.9,0.9,60.0,533.9585029264612,190.19516550018875,1223.939291021329,2012.9481453563756
556,556.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.9,0.7,0.9,55.0,301.47200065301314,190.19516550018875,960.7825806966371,2903.2780669704653
557,557.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,0.9,0.7,0.9,45.0,29.71262349570384,190.19516550018875,1085.1290041277005,3348.44302777751
558,558.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,1.0,1.0,0.9,50.0,38.72382186786984,190.19516550018875,1377.341434468143,3348.44302777751
559,559.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,0.8,1.0,0.9,45.0,344.29612642994675,190.19516550018875,959.6046352809101,2012.9481453563756
560,560.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.9,0.7,0.9,40.0,-328.17964338139495,190.19516550018875,960.7825806966371,3348.44302777751
561,561.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.8,1.0,45.0,-31.36481405543922,190.19516550018875,1315.7875475745145,2978.5506517410463
562,562.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.5,0.8,0.9,1.0,55.0,526.4737339759583,190.19516550018875,919.474123752819,2978.5506517410463
563,563.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,1.0,1.0,0.9,30.0,-597.3220235501802,161.72900002702133,1099.17951528091,2859.758616301342
564,564.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,1.0,0.9,1.0,25.0,-932.474400491506,76.65202721380695,1300.102291021329,1330.6011669452225
565,565.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3,0.9,1.0,1.0,25.0,-633.7511475067449,190.19516550018875,1400.478394468143,2088.2207301269577
566,566.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.8,0.8,0.9,45.0,74.744335148437,190.19516550018875,805.0040922247281,3793.6079885845534
567,567.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,0.9,0.9,1.0,30.0,-32.806073358548495,190.19516550018875,989.261563752819,1197.8908085128685
568,568.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2,0.8,0.8,0.9,20.0,-805.6524416635154,56.00568523776178,1101.8731475745146,457.58231622017337
569,569.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,0.7,0.9,0.9,45.0,-31.371037790061067,190.19516550018875,1183.664371021329,3348.44302777751
570,570.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.9,0.7,1.0,35.0,-742.1839903341678,76.65202721380695,909.000540696637,1679.9924932082304
571,571.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,1.0,0.8,1.0,30.0,-602.4070621991644,159.0801564826352,1018.9184922247282,2106.7702088611813
572,572.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,0.7,0.7,1.0,50.0,447.2812340204399,190.19516550018875,964.1390041277003,2533.3856909340016
573,573.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.7,1.0,1.0,55.0,481.9165077986206,190.19516550018875,930.09211528091,2088.2207301269577
574,574.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,1.0,0.9,1.0,45.0,237.24965160976703,190.19516550018875,1116.584603752819,2088.2207301269577
575,575.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.7,0.8,0.9,55.0,-35.13272513288436,190.19516550018875,1106.4252275745146,4238.772949391597
576,576.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,1.0,0.7,0.9,35.0,78.39946946302224,190.19516550018875,978.7879806966371,1567.7831845493306
577,577.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.3,0.7,0.8,1.0,30.0,-67.57170896948001,190.19516550018875,744.509092224728,2088.2207301269577
578,578.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.8,0.8,0.8,1.0,60.0,135.43484281080026,190.19516550018875,1101.8731475745146,4314.04553416218
579,579.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,0.8,1.0,35.0,-979.324586614011,56.00568523776178,1176.2126675745146,1423.9566646122394
580,580.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.2,0.9,0.8,0.9,50.0,678.5786558656772,190.19516550018875,865.4990922247281,1567.7831845493306
581,581.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,0.7,0.8,0.9,45.0,13.305348594106588,190.19516550018875,1106.4252275745146,3348.44302777751
582,582.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,0.9,30.0,-842.8286435345809,56.00568523776178,885.2415806966371,1538.2100958016053
583,583.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,0.9,0.7,0.9,25.0,-530.0831933486645,190.19516550018875,1085.1290041277005,2458.11310616342
584,584.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.7,0.7,0.9,0.9,50.0,-123.52000271434268,190.19516550018875,1118.617291021329,3793.6079885845534
585,585.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,0.9,0.9,1.0,60.0,866.806209392076,190.19516550018875,905.6296037528191,1197.8908085128685
586,586.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,0.9,1.0,40.0,-544.0056331695214,190.19516550018875,1393.0266910213288,4314.04553416218
587,587.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.6,0.9,1.0,0.9,25.0,-712.08858481149,96.94774890538308,945.76011528091,1637.9389731583638
588,588.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.8,0.9,0.9,30.0,-701.7279433901283,161.72900002702133,1299.480291021329,2859.758616301342
589,589.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.9,0.7,0.9,45.0,-3.2148026120432442,190.19516550018875,1085.1290041277005,2458.11310616342
590,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.8,0.7,0.9,30.0,-503.73528923543637,190.19516550018875,1145.0020041277005,2012.9481453563756
591,591.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.7,0.9,55.0,-89.77367634679565,190.19516550018875,839.2131006966371,5129.102871005686
592,592.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.3,1.0,0.9,0.9,35.0,-172.3803761814687,190.19516550018875,1300.102291021329,2012.9481453563756
593,593.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.9,1.0,0.9,55.0,440.3062957608988,190.19516550018875,1029.39207528091,2012.9481453563756
594,594.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.9,0.9,1.0,35.0,-635.2135177489763,152.15204559618388,1041.043603752819,2718.6991602245153
595,595.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.2,0.9,0.7,1.0,40.0,248.9824847002657,190.19516550018875,960.7825806966371,1643.0557693199135
596,596.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,30.0,-959.6276826208408,56.00568523776178,824.77011528091,1538.2100958016053
597,597.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,1.0,0.7,0.9,35.0,-458.2022311638699,190.19516550018875,1238.5484041277002,2458.11310616342
598,598.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,1.0,0.8,1.0,20.0,-959.0057312667002,56.00568523776178,1076.4540922247281,1018.7212472692021
599,599.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,0.8,1.0,35.0,-744.8661706888739,118.15676557903654,1146.7001475745144,2857.705643401351
600,600.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.7,1.0,1.0,20.0,-610.7130060048148,140.5888252081979,930.09211528091,1502.8617524025005
601,601.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.8,1.0,1.0,30.0,-232.45614263766495,190.19516550018875,1005.6331152809101,2088.2207301269577
602,602.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,1.0,0.9,1.0,20.0,-988.5981935170848,56.00568523776178,1116.584603752819,1018.7212472692021
603,603.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,0.7,0.7,1.0,50.0,358.6287345929389,190.19516550018875,704.3785806966371,2533.3856909340016
604,604.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.9,1.0,1.0,25.0,-1041.9572086806377,76.65202721380695,1452.260434468143,1330.6011669452225
605,605.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.8,1.0,35.0,-272.3758724073215,190.19516550018875,1373.3231475745145,1197.8908085128685
606,606.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.5,0.9,0.8,0.9,60.0,703.432314115267,190.19516550018875,949.1310522247281,2903.2780669704653
607,607.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.7,0.9,1.0,20.0,-789.928691107369,117.35960669795288,1183.664371021329,697.4196567195733
608,608.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.7,0.9,50.0,249.44981621074018,190.19516550018875,909.000540696637,2458.11310616342
609,609.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,50.0,-182.91653849622102,190.19516550018875,1036.323580696637,5204.37545577627
610,610.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,0.8,0.8,1.0,25.0,-649.2468988419016,190.19516550018875,1222.2411475745146,2533.3856909340016
611,611.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,0.8,0.9,0.9,30.0,-829.2820639489619,56.00568523776178,845.1346037528192,1268.0531509062475
612,612.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7,0.8,0.9,0.9,30.0,-758.835024517856,56.00568523776178,845.1346037528192,1132.9746784585684
613,613.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.7,0.9,1.0,35.0,-652.9023384856764,154.93932060621034,1183.664371021329,3508.668174093705
614,614.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,0.7,0.7,0.9,60.0,632.1756869260961,190.19516550018875,964.1390041277003,3348.44302777751
615,615.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9,0.7,0.7,1.0,30.0,-696.6158975492638,76.65202721380695,769.425660696637,1854.6881563397344
