n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
982,982.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,1.0,50.0,-86.81302249528561,7.982795416418341,263.0300580861832,145.4320526322067
983,983.0,1.0,0.0,1.0,0.1,3.0,1.0,0.9,0.9,1.0,1.0,45.0,-136.3982112457319,11.31887660373043,331.29006534695606,151.08319184745073
984,984.0,1.0,0.0,1.0,0.6,2.0,2.0,0.7,0.7,0.7,0.9,20.0,-204.51003017583707,3.304230922637724,274.71225082541025,23.99069084226162
985,985.0,1.0,0.0,1.0,0.8,2.0,1.0,1.0,1.0,0.9,1.0,55.0,-162.67313652722913,8.610257067672498,371.51147260772893,149.42797628509206
986,986.0,1.0,0.0,1.0,0.7,3.0,2.0,0.9,0.9,0.8,0.9,35.0,-167.25332569525563,7.31875125910715,297.9900653469561,98.01775781283709
987,987.0,1.0,0.0,1.0,0.5,2.0,1.0,0.9,0.9,1.0,1.0,55.0,-145.1498572060474,9.744629023205515,374.13606534695606,155.77547228420408
988,988.0,1.0,0.0,1.0,0.3,1.0,1.0,0.8,0.8,0.8,1.0,35.0,-208.63850205938553,7.31875125910715,334.4400580861832,75.85774766508712
989,989.0,1.0,0.0,1.0,0.3,2.0,1.0,0.8,0.8,0.8,1.0,60.0,-59.12838876779251,11.53015096905002,313.9568580861832,187.46846868370162
990,990.0,1.0,0.0,1.0,0.9,1.0,1.0,0.8,0.8,1.0,0.9,40.0,-249.36205300872103,5.859528792858796,381.43005808618324,76.75401016731044
991,991.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.9,1.0,25.0,-265.9640793920169,3.304230922637724,357.9350580861831,31.445782727532645
992,992.0,1.0,0.0,1.0,0.2,2.0,1.0,0.8,0.8,0.7,0.9,55.0,-56.153972955986745,11.53015096905002,293.0222580861832,158.61661367733376
993,993.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,45.0,-209.9541965296332,6.6084749817854815,355.8260580861831,99.79957480868833
994,994.0,1.0,0.0,1.0,0.7,2.0,2.0,0.8,0.8,0.7,0.9,60.0,-37.22887855660565,11.60563302293498,293.0222580861832,234.58680517481082
995,995.0,1.0,0.0,1.0,0.2,3.0,2.0,0.7,0.7,1.0,1.0,30.0,-170.49189136126162,7.982795416418341,294.67005082541027,81.87289591777103
996,996.0,1.0,0.0,1.0,0.9,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-158.06598808732448,4.204950471585056,244.72005082541028,44.719840360658196
997,997.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,1.0,50.0,-154.0654711577742,7.31875125910715,314.6400653469561,124.2811184557408
998,998.0,1.0,0.0,1.0,0.1,2.0,1.0,1.0,1.0,0.7,1.0,50.0,-105.55065151215835,11.499328970392527,329.6422726077289,157.16957988634184
999,999.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.9,0.8,1.0,45.0,-137.19619318683758,11.31887660373043,332.2668653469561,151.08319184745073
