n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
2254,2254.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,0.7,1.0,55.0,61.56837270810638,55.18991955407762,310.2685784973359,791.0053819759243
2255,2255.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9,0.9,0.7,1.0,45.0,76.1051911066616,55.18991955407762,169.07039999999998,956.0549659042083
2256,2256.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.8,1.0,0.8,1.0,50.0,68.7155370117766,55.18991955407762,187.856,873.5301739400661
2257,2257.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.5,0.9,0.8,0.9,25.0,-62.423366663882625,55.18991955407762,177.98399999999998,604.6226142249473
2258,2258.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.7,1.0,0.9,0.9,60.0,163.5432985490253,55.18991955407762,197.76,769.6721981532312
2259,2259.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6,0.9,0.7,1.0,50.0,33.064070838066485,55.18991955407762,319.1821784973359,708.4805900117823
2260,2260.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.7,0.9,0.8,1.0,55.0,129.30172402151388,55.18991955407762,177.98399999999998,791.0053819759243
2261,2261.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.9,1.0,0.9,1.0,35.0,-150.71273804541556,55.18991955407762,379.3005152108605,956.0549659042083
2262,2262.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.7,1.0,25.0,-86.2723949763709,55.18991955407762,169.07039999999998,543.4310060834985
2263,2263.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.2,0.9,0.9,1.0,40.0,42.70295517310529,55.18991955407762,169.07039999999998,378.38142215521464
2264,2264.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,1.0,45.0,-84.07417917349838,55.18991955407762,356.65568356762276,1038.57975786835
2265,2265.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.9,0.9,0.9,60.0,315.3344786154402,55.18991955407762,154.944,274.5234463683795
2266,2266.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.9,0.9,45.0,-89.69511429257896,55.18991955407762,379.3005152108605,769.6721981532312
2267,2267.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.9,0.9,0.9,0.9,40.0,45.281090643577485,55.18991955407762,154.944,934.721782081515
2268,2268.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.9,0.9,1.0,1.0,50.0,74.11888912972063,55.18991955407762,154.944,956.0549659042083
2269,2269.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.7,1.0,1.0,0.9,30.0,-37.01248233412733,55.18991955407762,197.76,769.6721981532312
2270,2270.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.9,0.9,0.9,40.0,-56.316723503534156,55.18991955407762,350.61091521086047,604.6226142249473
2271,2271.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.2,1.0,0.7,1.0,40.0,5.236118200741658,55.18991955407762,329.05417849733595,378.38142215521464
2272,2272.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.2,0.9,0.7,0.9,25.0,-64.39020884443521,55.18991955407762,169.07039999999998,357.0482383325215
2273,2273.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.8,0.9,25.0,-227.0565475788442,11.74849363860731,339.3533468540982,167.33954408073623
2274,2274.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.9,1.0,0.9,30.0,-109.62969289233675,19.574797191660473,177.98399999999998,290.9881739758949
2275,2275.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.3,1.0,0.8,1.0,55.0,100.48207938176209,55.18991955407762,333.5293468540982,460.9062141193564
2276,2276.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.7,1.0,0.9,0.9,55.0,42.64397868165609,55.18991955407762,353.7005152108605,769.6721981532312
2277,2277.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,40.0,-28.948188620310557,55.18991955407762,172.15999999999997,1017.2465740456571
2278,2278.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.7,0.9,25.0,-223.41968040882122,11.52165557781419,296.1421784973359,196.04795001722528
2279,2279.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.8,0.9,60.0,187.87794607134788,55.18991955407762,177.98399999999998,357.0482383325215
2280,2280.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,0.9,20.0,-249.40452179473442,11.52165557781419,338.9581784973359,149.22984072035405
2281,2281.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.2,1.0,1.0,1.0,30.0,-99.09630873812168,55.18991955407762,389.5676835676227,378.38142215521464
2282,2282.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.3,0.9,0.9,0.9,60.0,289.8788256953391,55.18991955407762,154.944,439.5730302966635
2283,2283.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.6,1.0,0.7,1.0,60.0,166.4706066985649,55.18991955407762,313.3581784973359,708.4805900117823
2284,2284.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.4,1.0,0.8,1.0,30.0,-66.97808456725063,55.18991955407762,187.856,543.4310060834985
2285,2285.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.4,1.0,0.8,1.0,30.0,-21.295427895986055,55.18991955407762,187.856,543.4310060834985
2286,2286.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.6,1.0,0.7,0.9,45.0,21.479715523365563,55.18991955407762,187.856,687.1474061890891
2287,2287.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.8,1.0,30.0,-168.09476320126328,55.18991955407762,349.22534685409823,708.4805900117823
2288,2288.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.5,1.0,1.0,0.9,45.0,128.82413801236362,55.18991955407762,172.15999999999997,604.6226142249473
2289,2289.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6,0.9,0.9,0.9,25.0,-154.82581278754603,55.18991955407762,359.5245152108605,687.1474061890891
2290,2290.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,30.0,-227.71153812504488,16.948735807798432,359.5245152108605,278.1356233284924
2291,2291.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2,0.9,0.9,0.9,45.0,30.122579974362996,55.18991955407762,359.5245152108605,357.0482383325215
2292,2292.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,45.0,-94.12968901603625,55.18991955407762,339.3533468540982,934.721782081515
2293,2293.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3,1.0,0.7,1.0,55.0,97.03802546154283,55.18991955407762,338.9581784973359,460.9062141193564
2294,2294.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.1,0.9,0.7,0.9,25.0,21.086747550028274,55.18991955407762,154.944,274.5234463683795
2295,2295.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.9,1.0,1.0,0.9,55.0,51.13571372934743,55.18991955407762,197.76,934.721782081515
2296,2296.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,1.0,0.9,0.9,20.0,-79.49468685894392,55.18991955407762,187.856,522.0978222608053
2297,2297.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,1.0,0.9,50.0,114.55076113379079,55.18991955407762,177.98399999999998,357.0482383325215
2298,2298.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.2,0.9,0.7,0.9,20.0,-106.32193273223902,55.18991955407762,296.1421784973359,357.0482383325215
2299,2299.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.1,1.0,0.9,0.9,55.0,203.34291293840877,55.18991955407762,187.856,274.5234463683795
2300,2300.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.4,0.9,0.8,0.9,60.0,92.50213820474428,55.18991955407762,316.3133468540982,522.0978222608053
2301,2301.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.2,0.9,1.0,0.9,35.0,54.66273931554201,55.18991955407762,169.07039999999998,357.0482383325215
2302,2302.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,0.9,45.0,-34.34326408864517,55.18991955407762,339.3533468540982,769.6721981532312
2303,2303.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.2,0.9,0.8,1.0,20.0,-108.31824225735622,17.14005022040131,169.07039999999998,107.80775804766499
2304,2304.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.3,0.9,1.0,1.0,25.0,-144.76358208873637,55.18991955407762,379.6956835676227,460.9062141193564
2305,2305.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,1.0,0.8,1.0,30.0,-140.16617288588307,55.18991955407762,333.5293468540982,625.9557980476405
2306,2306.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.9,0.9,0.9,40.0,101.22017292387473,55.18991955407762,169.07039999999998,522.0978222608053
2307,2307.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.6,1.0,1.0,0.9,25.0,-200.1632511852306,55.18991955407762,389.5676835676227,687.1474061890891
2308,2308.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.7,0.9,1.0,0.9,30.0,-50.87990873481479,55.18991955407762,177.98399999999998,769.6721981532312
2309,2309.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,1.0,0.8,0.9,30.0,39.5134900409135,55.18991955407762,197.76,274.5234463683795
2310,2310.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,20.0,-219.92869280220455,36.306832045846505,389.5676835676227,391.9720881758636
2311,2311.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.5,1.0,0.9,1.0,45.0,-16.970774145230344,55.18991955407762,369.3965152108605,625.9557980476405
2312,2312.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.8,1.0,50.0,-15.168518588505119,55.18991955407762,349.22534685409823,625.9557980476405
2313,2313.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,1.0,1.0,0.9,40.0,-4.666482206047776,55.18991955407762,197.76,769.6721981532312
2314,2314.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.7,1.0,0.9,0.9,25.0,-81.52971656640925,55.18991955407762,197.76,769.6721981532312
2315,2315.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,1.0,1.0,60.0,54.93006702853181,55.18991955407762,356.65568356762276,956.0549659042083
2316,2316.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.4,1.0,0.8,0.9,50.0,78.18932255418733,55.18991955407762,197.76,522.0978222608053
2317,2317.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.7,0.9,1.0,1.0,35.0,-58.68558956113194,55.18991955407762,169.07039999999998,791.0053819759243
2318,2318.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.9,1.0,0.9,0.9,35.0,-50.591275648974964,55.18991955407762,197.76,934.721782081515
2319,2319.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.4,0.9,1.0,0.9,60.0,122.06197772873514,55.18991955407762,356.65568356762276,522.0978222608053
2320,2320.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,0.7,1.0,45.0,-22.53651766943016,55.18991955407762,310.2685784973359,791.0053819759243
2321,2321.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.9,1.0,0.8,0.9,20.0,-235.04872934061166,12.48498187606527,349.22534685409823,192.0639123946619
2322,2322.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.8,1.0,1.0,1.0,25.0,-204.08308464866073,31.54290788245843,373.8716835676227,464.0203493619948
2323,2323.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,30.0,-150.24063209643325,55.18991955407762,330.4397468540982,1017.2465740456571
2324,2324.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.2,0.9,0.8,1.0,60.0,159.71004705593282,55.18991955407762,316.3133468540982,378.38142215521464
2325,2325.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.3,1.0,0.7,1.0,55.0,169.33434043183217,55.18991955407762,197.76,460.9062141193564
2326,2326.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.4,0.9,1.0,0.9,25.0,-152.13365312148318,55.18991955407762,370.78208356762275,522.0978222608053
2327,2327.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,55.0,12.34194609728959,55.18991955407762,379.3005152108605,873.5301739400661
2328,2328.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,50.0,26.214400707974374,55.18991955407762,330.4397468540982,1017.2465740456571
2329,2329.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7,0.9,0.7,0.9,20.0,-136.4064016213549,11.52165557781419,154.944,149.22984072035405
2330,2330.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.9,0.7,0.9,60.0,166.61815102750722,55.18991955407762,169.07039999999998,852.196990117373
2331,2331.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,0.9,0.7,1.0,25.0,-120.98070513167451,11.52165557781419,154.944,169.27894222979126
2332,2332.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.9,0.7,1.0,30.0,-16.81686262010964,55.18991955407762,154.944,791.0053819759243
2333,2333.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.7,0.9,0.9,1.0,40.0,59.545577554483025,55.18991955407762,169.07039999999998,791.0053819759243
2334,2334.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.2,1.0,0.8,0.9,60.0,201.83468821351218,55.18991955407762,349.22534685409823,357.0482383325215
2335,2335.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.3,0.9,1.0,0.9,20.0,-191.8622488677433,55.18991955407762,379.6956835676227,439.5730302966635
2336,2336.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.1,0.9,0.7,1.0,40.0,19.65247114728291,55.18991955407762,296.1421784973359,295.8566301910726
2337,2337.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.7,0.9,1.0,1.0,50.0,92.62325375487943,55.18991955407762,177.98399999999998,791.0053819759243
2338,2338.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.2,0.9,0.8,0.9,55.0,118.34906478553883,55.18991955407762,330.4397468540982,357.0482383325215
2339,2339.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.5,0.9,0.7,1.0,55.0,167.1436507339752,55.18991955407762,154.944,625.9557980476405
2340,2340.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.8,1.0,35.0,-165.74347856517696,55.18991955407762,359.12934685409823,791.0053819759243
2341,2341.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6,1.0,0.8,0.9,30.0,-106.97054727343888,55.18991955407762,359.12934685409823,687.1474061890891
2342,2342.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.4,0.9,0.9,0.9,25.0,-81.36445163342248,55.18991955407762,169.07039999999998,522.0978222608053
2343,2343.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,1.0,40.0,-93.30203719171567,55.18991955407762,338.9581784973359,873.5301739400661
2344,2344.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,1.0,25.0,-135.8934735141382,11.52165557781419,154.944,200.4910150943721
2345,2345.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.7,0.9,1.0,0.9,60.0,182.12406439899482,55.18991955407762,154.944,769.6721981532312
2346,2346.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.9,0.9,1.0,1.0,30.0,-230.14735933460582,16.09761440470139,356.65568356762276,244.53330975546376
2347,2347.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.9,0.9,35.0,-17.39701522913017,55.18991955407762,169.07039999999998,1017.2465740456571
2348,2348.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.3,1.0,0.9,1.0,25.0,-17.329896483167165,55.18991955407762,172.15999999999997,460.9062141193564
2349,2349.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.9,1.0,0.7,1.0,60.0,119.59735451348418,55.18991955407762,329.05417849733595,956.0549659042083
2350,2350.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.7,1.0,0.8,0.9,20.0,-228.11781551777776,13.886893009486108,349.22534685409823,173.56793030343917
2351,2351.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.7,1.0,55.0,123.04725965136655,55.18991955407762,338.9581784973359,625.9557980476405
2352,2352.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,0.8,1.0,40.0,-74.27439967298446,55.18991955407762,359.12934685409823,791.0053819759243
2353,2353.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.7,1.0,0.8,0.9,40.0,-102.12385574066515,55.18991955407762,333.5293468540982,769.6721981532312
2354,2354.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3,1.0,0.9,1.0,25.0,-191.4775135993774,55.18991955407762,379.3005152108605,460.9062141193564
2355,2355.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.3,0.9,0.7,1.0,30.0,-116.87807783210623,55.18991955407762,310.2685784973359,460.9062141193564
2356,2356.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,1.0,50.0,-16.964083273183817,55.18991955407762,379.3005152108605,791.0053819759243
2357,2357.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.2,0.9,1.0,0.9,55.0,260.571262003188,55.18991955407762,154.944,357.0482383325215
2358,2358.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.2,1.0,0.8,0.9,45.0,-10.180590257322763,55.18991955407762,349.22534685409823,357.0482383325215
2359,2359.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,1.0,1.0,0.9,20.0,-138.8260673082612,15.66847306689547,197.76,212.77634649814505
2360,2360.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,0.8,0.9,55.0,54.677151674053576,55.18991955407762,330.4397468540982,769.6721981532312
2361,2361.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,0.9,30.0,-198.70052566607686,55.18991955407762,379.6956835676227,769.6721981532312
2362,2362.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.9,0.8,0.9,50.0,33.202012736712824,55.18991955407762,339.3533468540982,604.6226142249473
2363,2363.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,1.0,0.9,0.9,25.0,-134.3087659288273,55.18991955407762,353.7005152108605,274.5234463683795
2364,2364.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.7,0.9,0.8,1.0,50.0,86.90600086928369,55.18991955407762,177.98399999999998,791.0053819759243
2365,2365.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,1.0,45.0,-26.69018649473538,55.18991955407762,339.3533468540982,791.0053819759243
2366,2366.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.3,0.9,0.8,0.9,20.0,-154.09538970410202,55.18991955407762,316.3133468540982,439.5730302966635
2367,2367.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,55.0,-7.689190666897726,55.18991955407762,369.3965152108605,1038.57975786835
2368,2368.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.3,1.0,0.7,1.0,45.0,64.93512257817103,55.18991955407762,172.15999999999997,460.9062141193564
2369,2369.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.2,0.9,1.0,1.0,50.0,161.21795638181368,55.18991955407762,169.07039999999998,378.38142215521464
2370,2370.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.7,0.9,0.8,1.0,20.0,-114.25774506108687,16.948735807798432,169.07039999999998,213.80632450713227
2371,2371.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.8,0.9,0.9,1.0,30.0,-117.65786019896598,16.948735807798432,177.98399999999998,235.24942411425232
2372,2372.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.5,1.0,0.8,0.9,55.0,152.77529153727886,55.18991955407762,187.856,604.6226142249473
2373,2373.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.3,0.9,0.9,0.9,35.0,-8.193929515806653,55.18991955407762,177.98399999999998,439.5730302966635
2374,2374.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.9,1.0,0.9,60.0,90.88903647446386,55.18991955407762,169.07039999999998,1017.2465740456571
2375,2375.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.6,0.9,0.7,0.9,55.0,73.18069131852066,55.18991955407762,319.1821784973359,687.1474061890891
2376,2376.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.9,0.9,1.0,0.9,40.0,9.917351695867122,55.18991955407762,154.944,934.721782081515
2377,2377.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.6,1.0,0.8,1.0,40.0,-61.52798385468964,55.18991955407762,359.12934685409823,708.4805900117823
2378,2378.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3,1.0,0.7,1.0,45.0,64.43213226706423,55.18991955407762,338.9581784973359,460.9062141193564
2379,2379.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.7,1.0,1.0,1.0,45.0,5.295149491250971,55.18991955407762,187.856,791.0053819759243
2380,2380.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.8,0.9,35.0,-52.03212406363285,55.18991955407762,359.12934685409823,604.6226142249473
2381,2381.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,1.0,0.9,1.0,45.0,64.902339277893,55.18991955407762,187.856,625.9557980476405
2382,2382.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.9,1.0,1.0,50.0,19.737898297905968,55.18991955407762,370.78208356762275,625.9557980476405
2383,2383.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.4,1.0,1.0,0.9,50.0,20.09803188551071,55.18991955407762,399.4716835676227,522.0978222608053
2384,2384.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.3,0.9,0.7,0.9,40.0,69.92869353753498,55.18991955407762,154.944,439.5730302966635
2385,2385.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,1.0,60.0,115.50671037503875,55.18991955407762,313.3581784973359,1038.57975786835
2386,2386.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.1,0.9,0.9,1.0,60.0,242.35802846248586,55.18991955407762,177.98399999999998,295.8566301910726
2387,2387.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.3,1.0,1.0,0.9,20.0,-56.11539808940663,55.18991955407762,172.15999999999997,439.5730302966635
2388,2388.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.9,0.8,0.9,25.0,-162.39627033355958,55.18991955407762,339.3533468540982,357.0482383325215
2389,2389.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,0.7,1.0,35.0,3.9936210644853705,55.18991955407762,319.1821784973359,378.38142215521464
2390,2390.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,1.0,0.9,25.0,-239.00946473663194,16.52183985777779,370.78208356762275,265.122763578232
2391,2391.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.8,1.0,0.8,1.0,60.0,147.35873251691072,55.18991955407762,197.76,873.5301739400661
2392,2392.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.8,0.9,1.0,1.0,35.0,4.746716547419906,55.18991955407762,169.07039999999998,873.5301739400661
2393,2393.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.7,0.9,0.7,1.0,45.0,-11.445289861700662,55.18991955407762,310.2685784973359,791.0053819759243
2394,2394.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.8,1.0,0.9,0.9,45.0,-4.013116113224192,55.18991955407762,187.856,852.196990117373
2395,2395.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.4,0.9,0.7,0.9,20.0,-149.51567550496847,55.18991955407762,310.2685784973359,522.0978222608053
2396,2396.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.5,0.9,0.9,0.9,60.0,149.69446669119617,55.18991955407762,177.98399999999998,604.6226142249473
2397,2397.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.4,0.9,0.7,0.9,45.0,30.23210780700364,55.18991955407762,310.2685784973359,522.0978222608053
2398,2398.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.7,1.0,45.0,12.623560718066988,55.18991955407762,338.9581784973359,460.9062141193564
2399,2399.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,25.0,-223.48059488837964,18.16756424012527,369.3965152108605,292.11762357719704
2400,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,1.0,20.0,-242.3574406149002,11.52165557781419,319.1821784973359,169.27894222979126
2401,2401.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.4,1.0,0.9,0.9,55.0,216.9680051072542,55.18991955407762,187.856,522.0978222608053
2402,2402.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,1.0,0.9,45.0,-115.47712103958301,55.18991955407762,356.65568356762276,1017.2465740456571
